"","TABLE_NAME","COLUMN_NAME","TYPE","DESCRIPTION"
"270","VW_PDM_CONDBASE","YRALT2","NUMBER","CTR.CNS_ALT_ISSUED_2"
"271","VW_PDM_CONDBASE","YRALTC1","VARCHAR2","CTR.CNS_ALT_CODE_1: YR ALTERED CODE1"
"272","VW_PDM_CONDBASE","YRALTC2","VARCHAR2","CTR.CNS_ALT_CODE_2: YR ALTERED CODE2"
"273","VW_PDM_CONDBASE","YRALTR1","NUMBER","CTR.CNS_ALT_COMPLETE_1"
"274","VW_PDM_CONDBASE","YRALTR2","NUMBER","CTR.CNS_ALT_COMPLETE_2"
"275","VW_PDM_CONDBASE","YRBUILT","NUMBER","DEP.CNS_AYB"
"276","VW_PDM_CONDBASE","YREST","NUMBER","DEP.CNS_EYB"
"277","VW_PDM_CONDBASE","ZONING","VARCHAR2","LOC_FLD_01"
"278","VW_PDM_CONDBASE","ZONING2","VARCHAR2","LOC_FLD_02"
"279","VW_PDM_CONDBASE","ZONING3","VARCHAR2","LOC_FLD_03"
"280","VW_PDM_NEWBASE","ACEPTDAT","VARCHAR2","ACCEPT DATE"
"281","VW_PDM_NEWBASE","APTNUM","VARCHAR2","REM_PRCL_LOCN_APT"
"282","VW_PDM_NEWBASE","ARATING","VARCHAR2","PRC_PF_06 : ARATING"
"283","VW_PDM_NEWBASE","ASSMDIST","VARCHAR2","ASSEMBLY DISTRICT"
"284","VW_PDM_NEWBASE","ATTRNEY1","NUMBER","ATTORNEY GROUP"
"285","VW_PDM_NEWBASE","ATTRNEY2","NUMBER",
"286","VW_PDM_NEWBASE","ATTSFLA","NUMBER","SUB_AREA_GROSS(PAF):PARTIAL FLR AREA"
"287","VW_PDM_NEWBASE","AVCOOPAPT","NUMBER","RES.UNITS (FROM RPAD)"
"288","VW_PDM_NEWBASE","AVCOOPNO","NUMBER","COOPERATIVE DEVELOPMENT NUMBER"
"289","VW_PDM_NEWBASE","AVDECBE","NUMBER","TENT.ACT.PHYS.DECREASE BLDG.E"
"290","VW_PDM_NEWBASE","AVDECLE","NUMBER","TENT.ACT.PHYS.DECREASE LAND E"
"291","VW_PDM_NEWBASE","AVDIST","VARCHAR2",
"292","VW_PDM_NEWBASE","AVEQLBE","NUMBER","TENT.ACT.EQUALIZATION BLDG.E"
"293","VW_PDM_NEWBASE","AVEQLLE","NUMBER","TENT.ACT.EQUALIZATION LAND E"
"294","VW_PDM_NEWBASE","AVFDECBE","NUMBER","FINAL ACT.PHYS.DECR.BLDG.E"
"295","VW_PDM_NEWBASE","AVFDECLE","NUMBER","FINAL ACT.PHYS.DECR.LAND E"
"296","VW_PDM_NEWBASE","AVFEQLBE","NUMBER","FINAL ACT.EQUALIZATN.BLDG.E"
"297","VW_PDM_NEWBASE","AVFEQLLE","NUMBER","FINAL ACT.EQUALIZATN.LAND E"
"298","VW_PDM_NEWBASE","AVFINCBE","NUMBER","FINAL ACT.PHYS.INCR.BLDG.E"
"299","VW_PDM_NEWBASE","AVFINCLE","NUMBER","FINAL ACT.PHYS.INCR.LAND E"
"300","VW_PDM_NEWBASE","AVIDECBE","NUMBER","CBN ACT.PHYS.DECREASE BLDG.E"
"301","VW_PDM_NEWBASE","AVIDECLE","NUMBER","CBN ACT.PHYS.DECREASE LAND E"
"302","VW_PDM_NEWBASE","AVIEQLBE","NUMBER","CBN ACT.EQUALIZATION BLDG.E"
"303","VW_PDM_NEWBASE","AVIEQLLE","NUMBER","CBN ACT.EQUALIZATION LAND E"
"304","VW_PDM_NEWBASE","AVIINCBE","NUMBER","CBN ACT.PHYS.INCREASE BLDG.E"
"305","VW_PDM_NEWBASE","AVIINCLE","NUMBER","CBN ACT.PHYS.INCREASE LAND E"
"306","VW_PDM_NEWBASE","AVINCBE","NUMBER","TENT.ACT.PHYS.INCREASE BLDG.E"
"307","VW_PDM_NEWBASE","AVINCLE","NUMBER","TENT.ACT.PHYS.INCREASE LAND E"
"308","VW_PDM_NEWBASE","AVRCODEE","CHAR","REMISSION CODE E"
"309","VW_PDM_NEWBASE","AVRDECBE","NUMBER","REM.ACT.PHYS.DECREASE BLDG.E"
"310","VW_PDM_NEWBASE","AVRDECLE","NUMBER","REM.ACT.PHYS.DECREASE LAND E"
"311","VW_PDM_NEWBASE","AVREQLBE","NUMBER","REM.ACT.EQUALIZATION BLDG.E"
"312","VW_PDM_NEWBASE","AVREQLLE","NUMBER","REM.ACT.EQUALIZATION LAND E"
"313","VW_PDM_NEWBASE","AVRINCBE","NUMBER","REM.ACT.PHYS.INCREASE BLDG.E"
"314","VW_PDM_NEWBASE","AVRINCLE","NUMBER","REM.ACT.PHYS.INCREASE LAND E"
"315","VW_PDM_NEWBASE","AVUNIT","NUMBER","TOTAL UNITS (FROM RPAD)"
"316","VW_PDM_NEWBASE","BC","VARCHAR2","REM_BLDG_CLASS"
"317","VW_PDM_NEWBASE","BISCODE","VARCHAR2","CTR.CNS_BIS_CODE"
"318","VW_PDM_NEWBASE","BLDDEP","NUMBER","BLD_DEPTH"
"319","VW_PDM_NEWBASE","BLDFRT","NUMBER","BLD_FRONTAGE"
"320","VW_PDM_NEWBASE","BLDGH","VARCHAR2","COM.CNS_USRFLD_206 : BUILDING HEIGHT"
"321","VW_PDM_NEWBASE","BLDGNAME","VARCHAR2","BLD_BLDG_NAME"
"322","VW_PDM_NEWBASE","BLDGPERIM","NUMBER","BLD_PERIMETER"
"323","VW_PDM_NEWBASE","BLDNO","NUMBER","BLD_BLDG_NUM"
"324","VW_PDM_NEWBASE","BLDOBS","NUMBER","DEP.CNS_ECON_OBSOL: BLDG.OBSOLESCENCE"
"325","VW_PDM_NEWBASE","BLDSTAT","VARCHAR2","CTR.CNS_BLD_STATUS"
"326","VW_PDM_NEWBASE","BLKSUF","VARCHAR2","REM_BLOCK_SUFFEX : BLOCK SUFFIX"
"327","VW_PDM_NEWBASE","BLOCK","NUMBER",
"328","VW_PDM_NEWBASE","BORO","CHAR","NBR (20 BYTES)"
"329","VW_PDM_NEWBASE","BPROX","VARCHAR2","BLDG.PROXIMITY"
"330","VW_PDM_NEWBASE","BREEZY","CHAR","'1'= BREEZY REDU., OR ' '"
"331","VW_PDM_NEWBASE","BSMABOVE","VARCHAR2","COM.CNS_USRFLD_202 : BSMT.ABOVE GRADE"
"332","VW_PDM_NEWBASE","BSMBELOW","VARCHAR2","COM.CNS_USRFLD_203 : BSMT.BELOW GRADE"
"333","VW_PDM_NEWBASE","BSMGRADE","VARCHAR2","BASEMENT GRADE"
"334","VW_PDM_NEWBASE","BSMSFLA","NUMBER","SUB_AREA_GROSS(FBM): BSMENT FLR AREA"
"335","VW_PDM_NEWBASE","BSMTYP","VARCHAR2","BASEMENT TYPE"
"336","VW_PDM_NEWBASE","CAMABIN","VARCHAR2","BLD_BIN : BIN NO. FROM VISION"
"337","VW_PDM_NEWBASE","CAPOVRFLG","NUMBER","ILF_CAP_OVR"
"338","VW_PDM_NEWBASE","CARDNO","VARCHAR2","REM_PIN"
"339","VW_PDM_NEWBASE","CB10","VARCHAR2","2010 CENSUS BLOCK"
"340","VW_PDM_NEWBASE","CCNLDIST","VARCHAR2","CITY COUNCIL DISTRICT"
"341","VW_PDM_NEWBASE","CDCOD","VARCHAR2","RES.CNS_INT_WALL_1 : COST&DESIGN CODE"
"342","VW_PDM_NEWBASE","CDPCT","VARCHAR2","RES.CNS_VIEW : COST & DESIGN PERCENT"
"343","VW_PDM_NEWBASE","CDSIGN","VARCHAR2","RES.CNS_INT_WALL_1 : COST&DESIGN SIGN"
"344","VW_PDM_NEWBASE","CDU","VARCHAR2","DEP.CNS_EYB_CODE: COST&DESIGN RATING"
"345","VW_PDM_NEWBASE","CELLTWRSF","NUMBER","SUB_AREA_GROSS(CLT): CELL TOWER"
"346","VW_PDM_NEWBASE","CMPAPPVAL","NUMBER","PRC_TTL_COMP_APPORTN: COMP APPORT.VAL"
"347","VW_PDM_NEWBASE","CMPSALEVAL","NUMBER","PRC_COMP_FINAL: MARKET COMP SALES VAL"
"348","VW_PDM_NEWBASE","COMINTBL","NUMBER","BLDG % OF CONDO COMMON INT."
"349","VW_PDM_NEWBASE","COMINTLA","NUMBER","LAND % OF CONDO COMMON INT."
"350","VW_PDM_NEWBASE","COMNBHD","VARCHAR2","PRC_CMRCL_DIST: VISION - COMM.NBHCOD"
"351","VW_PDM_NEWBASE","COMPUNIT","NUMBER","SUB_INC_UNITS : COMPARATIVE UNIT"
"352","VW_PDM_NEWBASE","COMPUNITYP","VARCHAR2","SUB_INC_UNIT_TYPE : COMP UNIT TYPE"
"353","VW_PDM_NEWBASE","COMRESSQFT","NUMBER","SUB_AREA_GROSS(CRA) : COM RES Area"
"354","VW_PDM_NEWBASE","COMSQFT","NUMBER","PRC_COMM_SQFT : TOTAL COMMERCIAL SF"
"355","VW_PDM_NEWBASE","COMVLY1","VARCHAR2","LOC_FLD_04 : COMMERCIAL OVERLAY"
"356","VW_PDM_NEWBASE","COMVLY2","VARCHAR2","LOC_FLD_05"
"357","VW_PDM_NEWBASE","CONDONO","NUMBER",
"358","VW_PDM_NEWBASE","CONGDIST","VARCHAR2","CONGRESSIONAL DISTRICT"
"359","VW_PDM_NEWBASE","CONSQUAL","VARCHAR2","CONSTRU.QUALITY"
"360","VW_PDM_NEWBASE","CONSTEQS","VARCHAR2","CONSTRUCT.SIGN"
"361","VW_PDM_NEWBASE","CONSTY","VARCHAR2","CONSTRUCT.TYPE"
"362","VW_PDM_NEWBASE","CONTAPTS","NUMBER","F2 (CONTROLLED APTS)"
"363","VW_PDM_NEWBASE","COSTVAL","NUMBER","PRC_TTL_COST: COST VALUE"
"364","VW_PDM_NEWBASE","CPDIST","VARCHAR2","DCP COMMUNITY PLANNING DISTRICT"
"365","VW_PDM_NEWBASE","CROSST1","VARCHAR2","REM_CROSS_STREET_1"
"366","VW_PDM_NEWBASE","CROSST2","VARCHAR2","REM_CROSS_STREET_2"
"367","VW_PDM_NEWBASE","CT10","VARCHAR2",
"368","VW_PDM_NEWBASE","CTR_CU","NUMBER","CTR.CNS_COM_UNITS"
"369","VW_PDM_NEWBASE","CTR_RU","NUMBER","CTR.CNS_RES_UNITS"
"370","VW_PDM_NEWBASE","DHOTELCLS","VARCHAR2","CNS_STRUCT_CLASS_DESC"
"371","VW_PDM_NEWBASE","DIST","VARCHAR2","PRC_BATCH_NUM : DISTRICT"
"372","VW_PDM_NEWBASE","DNAME","VARCHAR2","REM_BLDG_NAME : DEVELOPMENT NAME"
"373","VW_PDM_NEWBASE","EASE","VARCHAR2",
"374","VW_PDM_NEWBASE","ECRATE","VARCHAR2","PRC_PF_03 : USERF13"
"375","VW_PDM_NEWBASE","EFFTXRT","NUMBER","ILF_EFF_TAX_RATE : EFFT.TAX RATE"
"376","VW_PDM_NEWBASE","ENTITY","VARCHAR2",
"377","VW_PDM_NEWBASE","EXCOD1","NUMBER","EXEMPT CODE"
"378","VW_PDM_NEWBASE","EXCOD10","NUMBER",
"379","VW_PDM_NEWBASE","EXCOD11","NUMBER",
"380","VW_PDM_NEWBASE","EXCOD12","NUMBER",
"381","VW_PDM_NEWBASE","EXCOD13","NUMBER",
"382","VW_PDM_NEWBASE","EXCOD14","NUMBER",
"383","VW_PDM_NEWBASE","EXCOD15","NUMBER",
"384","VW_PDM_NEWBASE","EXCOD16","NUMBER",
"385","VW_PDM_NEWBASE","EXCOD17","NUMBER",
"386","VW_PDM_NEWBASE","EXCOD18","NUMBER",
"387","VW_PDM_NEWBASE","EXCOD19","NUMBER",
"388","VW_PDM_NEWBASE","EXCOD2","NUMBER",
"389","VW_PDM_NEWBASE","EXCOD20","NUMBER",
"390","VW_PDM_NEWBASE","EXCOD3","NUMBER",
"391","VW_PDM_NEWBASE","EXCOD4","NUMBER",
"392","VW_PDM_NEWBASE","EXCOD5","NUMBER",
"393","VW_PDM_NEWBASE","EXCOD6","NUMBER",
"394","VW_PDM_NEWBASE","EXCOD7","NUMBER",
"395","VW_PDM_NEWBASE","EXCOD8","NUMBER",
"396","VW_PDM_NEWBASE","EXCOD9","NUMBER",
"397","VW_PDM_NEWBASE","EXMPAPTS","NUMBER","F3 (EXEMPT APTS)"
"398","VW_PDM_NEWBASE","EXTCND","VARCHAR2","RES.CNS_EXT_CNDTN: EXTERIOR CONDITON"
"399","VW_PDM_NEWBASE","EXTEN","VARCHAR2","EXTENSION"
"400","VW_PDM_NEWBASE","EXTWAL","VARCHAR2","RES.CNS_EXT_WALL_1 : EXTERIOR WALL"
"401","VW_PDM_NEWBASE","F1SFLA","NUMBER","SUB_AREA_GROSS(1ST): 1ST FLOOR AREA"
"402","VW_PDM_NEWBASE","F2SFLA","NUMBER","SUB_AREA_GROSS(2ND): 2ND FLOOR AREA"
"403","VW_PDM_NEWBASE","FACSQFT","NUMBER","SUB_AREA_GROSS(FAC) : FACTORY SF"
"404","VW_PDM_NEWBASE","FDNSF","NUMBER","SUB_AREA_GROSS(FDN): FOUNDATION"
"405","VW_PDM_NEWBASE","FMV","NUMBER","PRC_TTL_ASSESS: APPRAISED TOT.VALUE"
"406","VW_PDM_NEWBASE","FMVB","NUMBER","PRC_TTL_ASSESS_BLDDG: BUILDING VALUE"
"407","VW_PDM_NEWBASE","FMVL","NUMBER","PRC_TTL_ASSESS_LND: LAND VALUE"
"408","VW_PDM_NEWBASE","FMVMTHD","VARCHAR2","PRC_VALUE_SOURCE: VAL.SOURCE(METHOD)"
"409","VW_PDM_NEWBASE","GARAREA","VARCHAR2","REDEFINE CLT_GEOAREA FOR GARAGE"
"410","VW_PDM_NEWBASE","GARSF1","NUMBER","GR1.OXF_UNITS : GARAGE SQ FT"
"411","VW_PDM_NEWBASE","GARSF2","NUMBER","GR2.OXF_UNITS"
"412","VW_PDM_NEWBASE","GARSF3","NUMBER","GR3.OXF_UNITS"
"413","VW_PDM_NEWBASE","GARSF4","NUMBER","GR4.OXF_UNITS"
"414","VW_PDM_NEWBASE","GARSF5","NUMBER","GR5.OXF_UNITS"
"415","VW_PDM_NEWBASE","GARSQFT","NUMBER","SUB_AREA_GROSS(GAR) : GARAGE SF"
"416","VW_PDM_NEWBASE","GARTY1","VARCHAR2","GARAGE TYPE"
"417","VW_PDM_NEWBASE","GARTY2","VARCHAR2",
"418","VW_PDM_NEWBASE","GARTY3","VARCHAR2",
"419","VW_PDM_NEWBASE","GARTY4","VARCHAR2",
"420","VW_PDM_NEWBASE","GARTY5","VARCHAR2",
"421","VW_PDM_NEWBASE","GEN_NBHCOD","VARCHAR2","GENERATED NBHCOD (LOGIC FROM CLT)"
"422","VW_PDM_NEWBASE","GEOAREA","VARCHAR2",
"423","VW_PDM_NEWBASE","GEOBIN","VARCHAR2","BIN NO. FROM GEO.FILE"
"424","VW_PDM_NEWBASE","GIM","NUMBER","ILF_GIM"
"425","VW_PDM_NEWBASE","GIMOVRFLG","VARCHAR2","ILF_GIM_OVR"
"426","VW_PDM_NEWBASE","GROCUFTGA","NUMBER","PRC_ALT_UOM : GRS.CUBIC FT PER GAL"
"427","VW_PDM_NEWBASE","GROSQFT","NUMBER","PRC_TTL_RESCOMM_SQFT : TOT.GROSS SF"
"428","VW_PDM_NEWBASE","HOTELCLS","VARCHAR2","COM.CNS_STRUCT_CLASS : HOTEL CLASS"
"429","VW_PDM_NEWBASE","HTLKEY","NUMBER","SUBAREA.SUB_INC_UNITS (TYPE=K)"
"430","VW_PDM_NEWBASE","HTLROOM","NUMBER","SUBAREA.SUB_INC_UNITS (TYPE=R)"
"431","VW_PDM_NEWBASE","HTLSF","NUMBER","SUB_AREA_GROSS(HTL): HOTEL SF"
"432","VW_PDM_NEWBASE","HTLUNIT","NUMBER","SUBAREA.SUB_INC_UNITS(CODE=HTL)"
"433","VW_PDM_NEWBASE","HURRZONE","VARCHAR2","HURRICANE EVACUATION ZONES"
"434","VW_PDM_NEWBASE","IDENTU","NUMBER","COM.CNS_NUM_UNITS : IDENTICAL UNIT"
"435","VW_PDM_NEWBASE","IESOURCE","VARCHAR2","INLF1.ILF_DATA_SOURCE"
"436","VW_PDM_NEWBASE","IESTATUS","VARCHAR2","INLF1.ILF_DATA_STATUS"
"437","VW_PDM_NEWBASE","INCEST","NUMBER","INAPPL.ILI_UNITS"
"438","VW_PDM_NEWBASE","INCOMEVAL","NUMBER","PRC_TTL_INCOME: INCOME VALUE"
"439","VW_PDM_NEWBASE","INDAREA","VARCHAR2","REDEFINE CLT_GEOAREA FOR INDUSTRIAL"
"440","VW_PDM_NEWBASE","IRREG","VARCHAR2","PRC_PF_02"
"441","VW_PDM_NEWBASE","LANDSIZE","NUMBER","PRC_TTL_LND_AREA_ACRES: TOT.LAND SF"
"442","VW_PDM_NEWBASE","LANDUWTR","NUMBER","CALC. FIELD"
"443","VW_PDM_NEWBASE","LNDREDUC","NUMBER","TAX COMM. LAND CHANGES"
"444","VW_PDM_NEWBASE","LOFTSF","NUMBER","SUB_AREA_GROSS(LOF): LOFT SF"
"445","VW_PDM_NEWBASE","LOT","NUMBER",
"446","VW_PDM_NEWBASE","LOTDEP","NUMBER","PRC_DEPTH"
"447","VW_PDM_NEWBASE","LOTFRT","NUMBER","PRC_FRONTAGE"
"448","VW_PDM_NEWBASE","LOTPERIM","NUMBER","PRC_PERIMETER"
"449","VW_PDM_NEWBASE","LOTTYPE","VARCHAR2","PRC_PROP_TYPE"
"450","VW_PDM_NEWBASE","LPRICE1","NUMBER","LL1.LND_UNIT_PRICE : LAND SQFT-PRICE"
"451","VW_PDM_NEWBASE","LPRICE2","NUMBER","LL2.LND_UNIT_PRICE"
"452","VW_PDM_NEWBASE","LPRICE3","NUMBER","LL3.LND_UNIT_PRICE"
"453","VW_PDM_NEWBASE","LSIZE1","NUMBER","LL1.LND_UNITS : LAND SQFT - SIZE"
"454","VW_PDM_NEWBASE","LSIZE2","NUMBER","LL2.LND_UNIT"
"455","VW_PDM_NEWBASE","LSIZE3","NUMBER","LL3.LND_UNIT"
"456","VW_PDM_NEWBASE","LTYP1","VARCHAR2","LL1.LND_LOT_TYPE : LAND SQFT - TYPE"
"457","VW_PDM_NEWBASE","LTYP2","VARCHAR2","LL2.LND_LOT_TYPE"
"458","VW_PDM_NEWBASE","LTYP3","VARCHAR2","LL3.LND_LOT_TYPE"
"459","VW_PDM_NEWBASE","LUC","VARCHAR2","LAND.LND_OCC : LAND USE CODE"
"460","VW_PDM_NEWBASE","MAINTDT","DATE","REM_PRCL_STATUS_DATE"
"461","VW_PDM_NEWBASE","MAPPED","NUMBER","CALC. FIELD"
"462","VW_PDM_NEWBASE","MCOD","NUMBER","REM_IS_SKELETAL"
"463","VW_PDM_NEWBASE","MRFDATE","DATE","REM_PRCL_STATUS_DATE : MM/DD/YYYY"
"464","VW_PDM_NEWBASE","MRFYEAR","VARCHAR2","REX_FISCAL_YR"
"465","VW_PDM_NEWBASE","NEIGHBOR","VARCHAR2","DECODE FOR GEN_NBHCOD"
"466","VW_PDM_NEWBASE","NETFLG","VARCHAR2","ILF_LEASE_TYPE : 'NNN', 'Y' OR 'N'"
"467","VW_PDM_NEWBASE","NEWFAAVL","NUMBER","New Actual Assessed Value, Land - Final"
"468","VW_PDM_NEWBASE","NEWFAAVT","NUMBER","New Actual Assessed Value,Total - Final"
"469","VW_PDM_NEWBASE","NEWFAEXL","NUMBER","New Actual Exemption, Land - Final"
"470","VW_PDM_NEWBASE","NEWFAEXT","NUMBER","New Actual Exemption, Total - Final"
"471","VW_PDM_NEWBASE","NEWFAVL","NUMBER","New Transitional Assessed Value, Land - Final"
"472","VW_PDM_NEWBASE","NEWFAVT","NUMBER","New Transitional Assessed Value, Total - Final"
"473","VW_PDM_NEWBASE","NEWFAVYR","VARCHAR2","New Prior Year - Final"
"474","VW_PDM_NEWBASE","NEWFBC","VARCHAR2","New Building Class - Final"
"475","VW_PDM_NEWBASE","NEWFEXL","NUMBER","New Transitional Exemption, Land - Final"
"476","VW_PDM_NEWBASE","NEWFEXT","NUMBER","New Transitional Exemption, Total - Final"
"477","VW_PDM_NEWBASE","NEWFFMV","NUMBER","New Fair Market Value - Final"
"478","VW_PDM_NEWBASE","NEWFFMVL","NUMBER","FROM RPAD - CURR YR FIN FMVL (LAND)"
"479","VW_PDM_NEWBASE","NEWFTC","VARCHAR2","New Tax Class - Final"
"480","VW_PDM_NEWBASE","NEWFTXBL","NUMBER","New Taxable Billable - Final (Lower of AV and Transitional minus corresponding Exemption)"
"481","VW_PDM_NEWBASE","NEWFTXBLFLG","CHAR","NEW FINAL YR TAXBILLAV FLAG"
"482","VW_PDM_NEWBASE","NEWTAAVL","NUMBER","New Actual Assessed Value, Land - Tentative"
"483","VW_PDM_NEWBASE","NEWTAAVT","NUMBER","New Actual Assessed Value,Total - Tentative"
"484","VW_PDM_NEWBASE","NEWTAEXL","NUMBER","New Actual Exemption, Land - Tentative"
"485","VW_PDM_NEWBASE","NEWTAEXT","NUMBER","New Actual Exemption, Total - Tentative"
"486","VW_PDM_NEWBASE","NEWTAVL","NUMBER","New Transitional Assessed Value, Land - Tentative"
"487","VW_PDM_NEWBASE","NEWTAVT","NUMBER","New Transitional Assessed Value, Total - Tentative"
"488","VW_PDM_NEWBASE","NEWTAVYR","VARCHAR2","New Prior Year - Tentative"
"489","VW_PDM_NEWBASE","NEWTBC","VARCHAR2","New Building Class - Tentative"
"490","VW_PDM_NEWBASE","NEWTEXL","NUMBER","New Transitional Exemption, Land - Tentative"
"491","VW_PDM_NEWBASE","NEWTEXT","NUMBER","New Transitional Exemption, Total - Tentative"
"492","VW_PDM_NEWBASE","NEWTFMV","NUMBER","New Fair Market Value - Tentative"
"493","VW_PDM_NEWBASE","NEWTFMVL","NUMBER","FROM RPAD - CURR YR TENT FMVL (LAND)"
"494","VW_PDM_NEWBASE","NEWTTC","VARCHAR2","New Tax Class - Tentative"
"495","VW_PDM_NEWBASE","NEWTTXBL","NUMBER","New Taxable Billable - Tentative (Lower of AV and Transitional minus corresponding Exemption)"
"496","VW_PDM_NEWBASE","NEWTTXBLFLG","CHAR","NEW TENT.YR TAXBILLAV FLAG"
"497","VW_PDM_NEWBASE","NONRESSF","NUMBER","SUB_AREA_GROSS(NRS) : NON RES SF"
"498","VW_PDM_NEWBASE","OFFAREA","VARCHAR2","REDEFINE CLT_GEOAREA FOR OFFICE"
"499","VW_PDM_NEWBASE","OFFCLS","VARCHAR2","COM.CNS_USRFLD_204 : OFFICE CLASS"
"500","VW_PDM_NEWBASE","OFFSQFT","NUMBER","SUB_AREA_GROSS(OFF) : OFFICE SF"
"501","VW_PDM_NEWBASE","OFMV","NUMBER","PRC_CURR_MKT_TOTAL(ORIG./PREV.YR FMV"
"502","VW_PDM_NEWBASE","OFMVL","NUMBER","PRC_CURR_MKT_LAND(ORIG./PREV.YR FMVL"
"503","VW_PDM_NEWBASE","OIESOURCE","VARCHAR2","INLF2.ILF_DATA_SOURCE"
"504","VW_PDM_NEWBASE","OIESTATUS","VARCHAR2","INLF2.ILF_DATA_SOURCE"
"505","VW_PDM_NEWBASE","OLDFAAVL","NUMBER","Old Actual Assessed Value, Land - Final"
"506","VW_PDM_NEWBASE","OLDFAAVT","NUMBER","Old Actual Assessed Value,Total - Final"
"507","VW_PDM_NEWBASE","OLDFAEXL","NUMBER","Old Actual Exemption, Land - Final"
"508","VW_PDM_NEWBASE","OLDFAEXT","NUMBER","Old Actual Exemption, Total - Final"
"509","VW_PDM_NEWBASE","OLDFAVL","NUMBER","Old Transitional Assessed Value, Land - Final"
"510","VW_PDM_NEWBASE","OLDFAVT","NUMBER","Old Transitional Assessed Value, Total - Final"
"511","VW_PDM_NEWBASE","OLDFAVYR","VARCHAR2","Old Prior Year - Final"
"512","VW_PDM_NEWBASE","OLDFBC","VARCHAR2","Old Building Class - Final"
"513","VW_PDM_NEWBASE","OLDFEXL","NUMBER","Old Transitional Exemption, Land - Final"
"514","VW_PDM_NEWBASE","OLDFEXT","NUMBER","Old Transitional Exemption, Total - Final"
"515","VW_PDM_NEWBASE","OLDFFMV","NUMBER","Old Fair Market Value - Final"
"516","VW_PDM_NEWBASE","OLDFFMVL","NUMBER","FROM RPAD - PRIOR YR FIN FMVL (LAND)"
"517","VW_PDM_NEWBASE","OLDFTC","VARCHAR2","Old Tax Class - Final"
"518","VW_PDM_NEWBASE","OLDFTXBL","NUMBER","Old Taxable Billable - Final (Lower of AV and Transitional minus corresponding Exemption)"
"519","VW_PDM_NEWBASE","OLDFTXBLFLG","CHAR","OLD FINAL YR TAXBILLAV FLAG"
"520","VW_PDM_NEWBASE","OLDPROT","VARCHAR2",
"521","VW_PDM_NEWBASE","OLDTAAVL","NUMBER","Old Actual Assessed Value, Land - Tentative"
"522","VW_PDM_NEWBASE","OLDTAAVT","NUMBER","Old Actual Assessed Value,Total - Tentative"
"523","VW_PDM_NEWBASE","OLDTAEXL","NUMBER","Old Actual Exemption, Land - Tentative"
"524","VW_PDM_NEWBASE","OLDTAEXT","NUMBER","Old Actual Exemption, Total - Tentative"
"525","VW_PDM_NEWBASE","OLDTAVL","NUMBER","Old Transitional Assessed Value, Land - Tentative"
"526","VW_PDM_NEWBASE","OLDTAVT","NUMBER","Old Transitional Assessed Value, Total - Tentative"
"527","VW_PDM_NEWBASE","OLDTAVYR","VARCHAR2","Old Prior Year - Tentative"
"528","VW_PDM_NEWBASE","OLDTBC","VARCHAR2","Old Building Class - Tentative"
"529","VW_PDM_NEWBASE","OLDTEXL","NUMBER","Old Transitional Exemption, Land - Tentative"
"530","VW_PDM_NEWBASE","OLDTEXT","NUMBER","Old Transitional Exemption, Total - Tentative"
"531","VW_PDM_NEWBASE","OLDTFMV","NUMBER","Old Fair Market Value - Tentative"
"532","VW_PDM_NEWBASE","OLDTFMVL","NUMBER","FROM RPAD - PRIOR YR TENT FMVL (LAND)"
"533","VW_PDM_NEWBASE","OLDTTC","VARCHAR2","Old Tax Class - Tentative"
"534","VW_PDM_NEWBASE","OLDTTXBL","NUMBER","Old Taxable Billable - Tentative (Lower of AV and Transitional minus corresponding Exemption)"
"535","VW_PDM_NEWBASE","OLDTTXBLFLG","CHAR","OLD TENT.YR TAXBILLAV FLAG"
"536","VW_PDM_NEWBASE","OTHRAPTS","NUMBER","F4 (OTHER APTS)"
"537","VW_PDM_NEWBASE","OTHSQFT","NUMBER","SUB_AREA_GROSS(OTH) : OTHER SF"
"538","VW_PDM_NEWBASE","OUTBLDGVAL","NUMBER","PRC_TTL_ASSESS_OB: OUTBUILDING VALUE"
"539","VW_PDM_NEWBASE","OVRCND","VARCHAR2","DEP.CNS_EYB_CODE : OVERALL CONDITION"
"540","VW_PDM_NEWBASE","OVRDEXP","NUMBER","ILF_EXP"
"541","VW_PDM_NEWBASE","OVRDINC","NUMBER","ILF_AGI"
"542","VW_PDM_NEWBASE","OWNER","VARCHAR2",
"543","VW_PDM_NEWBASE","OWNOCCSF","NUMBER","CTR.CNS_OOSF : OWNER OCC.SF"
"544","VW_PDM_NEWBASE","PCTCOMP","NUMBER","CNS_BIS_PCT : PERCENT COMPLETE"
"545","VW_PDM_NEWBASE","PID","NUMBER",
"546","VW_PDM_NEWBASE","PKC_UNIT","NUMBER","PKC.OXF_UNITS - covered parking spaces"
"547","VW_PDM_NEWBASE","PKU_UNIT","NUMBER","PKU.OXF_UNITS - uncovered parking spaces"
"548","VW_PDM_NEWBASE","POSTDATE","DATE","PRC_VALUE_POST_DATE : POST DATE"
"549","VW_PDM_NEWBASE","POSTFLG","VARCHAR2","PRC_VALUE_POST : POST FLAG"
"550","VW_PDM_NEWBASE","PPREC","VARCHAR2","POLICE PRECINCT"
"551","VW_PDM_NEWBASE","PREVEFFTXRT","NUMBER","PREV.YR EFFTXRT : FROM LAST YR DATA"
