TABLE_NAME,COLUMN_NAME,DESCRIPTION,TYPE,PRIMARY_KEY
CRDATA_LX8,DISP_NBHD,NA,varchar,NA
CRDATA_LX8,DISP_ENTITY,NA,varchar,NA
CRDATA_LX8,TAXCLASS,NA,varchar,NA
CRDATA_LX8,DISP_BCAT,NA,varchar,NA
CRDATA_LX8,BLD_FRNT,NA,numeric,NA
CRDATA_LX8,BLDG_HGHT,NA,varchar,NA
CRDATA_LX8,SSGROUP,NA,numeric,NA
CRDATA_LX8,ALTAGE,NA,numeric,NA
CRDATA_LX8,BC_VALUE,NA,numeric,NA
CRDATA_LX8,BCAT_VALUE,NA,numeric,NA
CRDATA_LX8,GSF,NA,numeric,NA
CRDATA_MC7,CRD_MNC,NA,numeric,NA
CRDATA_MC7,CRD_PID,NA,numeric,NA
CRDATA_MC7,CRD_BID,NA,numeric,NA
CRDATA_MC7,CRD_AGI_PGSF,NA,numeric,NA
CRDATA_MC7,CRD_EXP_PGSF,NA,numeric,NA
CRDATA_MC7,CRD_TOT_CAP,NA,numeric,NA
CRDATA_MC7,CRD_GIM,NA,numeric,NA
CRDATA_MC7,CRD_X,NA,varchar,NA
CRDATA_MC7,CRD_Y,NA,varchar,NA
CRDATA_MC7,CRD_GBA,NA,numeric,NA
CRDATA_MC7,CRD_NBHD,NA,varchar,NA
CRDATA_MC7,CRD_ASSR_OVR,NA,float,NA
CRDATA_MC7,REGULATEDRATIO,NA,numeric,NA
CRDATA_MC7,LATTENTEFF,NA,float,NA
CRDATA_MC7,LATENTEFF_EXP,NA,float,NA
CRDATA_MC7,REGREFF_EXP,NA,float,NA
CRDATA_MC7,RESREFF,NA,float,NA
CRDATA_MC7,REGREFF,NA,float,NA
CRDATA_MC7,RESSQFTEFF,NA,float,NA
CRDATA_MC7,S_EFF,NA,float,NA
CRDATA_MC7,M_EFF,NA,float,NA
CRDATA_MC7,XL_EFF,NA,float,NA
CRDATA_MC7,TRUEFF_EXP,NA,float,NA
CRDATA_MC7,OFFREFF_EXP,NA,float,NA
CRDATA_MC7,RETREFF_EXP,NA,float,NA
CRDATA_MC7,RESREFF_EXP,NA,float,NA
CRDATA_MC7,RESSQFTEFF_EXP,NA,float,NA
CRDATA_MC7,SEFF_EXP,NA,float,NA
CRDATA_MC7,MEFF_EXP,NA,float,NA
CRDATA_MC7,XLEFF_EXP,NA,float,NA
CRDATA_MC7,PRED_EXP,NA,numeric,NA
CRDATA_MC7,PRED_INC,NA,numeric,NA
CRDATA_MC7,PRED_EXPR,NA,numeric,NA
CRDATA_MC7,BC,NA,varchar,NA
CRDATA_MC7,YRALT,NA,numeric,NA
CRDATA_MC7,COMSQFT,NA,numeric,NA
CRDATA_MC7,RESUNITS,NA,numeric,NA
CRDATA_MC7,RESSQFT,NA,numeric,NA
CRDATA_MC7,PROXINDEX,NA,numeric,NA
CRDATA_MC7,LNALTAGE,NA,float,NA
CRDATA_MC7,WALKUP,NA,float,NA
CRDATA_MC7,POSTWAR,NA,float,NA
CRDATA_MC7,AFFORDABLE,NA,float,NA
CRDATA_MC7,RESUNIT,NA,float,NA
CRDATA_MC7,RESAREARATIO,NA,float,NA
CRDATA_MC7,PREWAR,NA,float,NA
CRDATA_MC7,GROSQFTEFF_EXP,NA,float,NA
CRDATA_MC7,ALTEREFF_EXP,NA,float,NA
CRDATA_MC7,APTSIZE,NA,float,NA
CRDATA_MC7,LNDOOR,NA,float,NA
CRDATA_MC7,LNGYM,NA,float,NA
CRDATA_MC7,LNGRBLDG,NA,float,NA
CRDATA_MC7,POST80,NA,float,NA
CRDATA_MC7,AYB,NA,numeric,NA
CRDATA_MC7,GROSEFF,NA,float,NA
CRDATA_MC7,ALTEREFF,NA,float,NA
CRDATA_MC7,TRUEFF,NA,float,NA
CRDATA_MC7,OFFREFF,NA,float,NA
CRDATA_MC7,LNPOOL,NA,float,NA
CRDATA_MC7,RETREFF,NA,float,NA
CRDATA_MC7,NBHD,NA,varchar,NA
CRDATA_MC7,BORO,NA,varchar,NA
CRDATA_MC7,AREAINDEX,NA,numeric,NA
CRDATA_MC7,GROSQFT,NA,numeric,NA
CRDATA_MC7,LNGROSQFT,NA,float,NA
CRDATA_MC7,N_BLDG,NA,numeric,NA
CRDATA_MDH,CRD_MNC,NA,numeric,NA
CRDATA_MDH,CRD_PID,NA,numeric,NA
CRDATA_MDH,CRD_BID,NA,numeric,NA
CRDATA_MDH,CRD_AGI_PGSF,NA,numeric,NA
CRDATA_MDH,CRD_EXP_PGSF,NA,numeric,NA
CRDATA_MDH,CRD_TOT_CAP,NA,numeric,NA
CRDATA_MDH,CRD_GIM,NA,numeric,NA
CRDATA_MDH,CRD_X,NA,varchar,NA
CRDATA_MDH,CRD_Y,NA,varchar,NA
CRDATA_MDH,CRD_GBA,NA,numeric,NA
CRDATA_MDH,CRD_NBHD,NA,varchar,NA
CRDATA_MDH,CRD_ASSR_OVR,NA,float,NA
CRDATA_MDH,WALKUP_DISP,NA,numeric,NA
CRDATA_MDH,NEIGHGRP6,NA,float,NA
CRDATA_MDH,NEIGHGRP7,NA,float,NA
CRDATA_MDH,NEIGHGRP8,NA,float,NA
CRDATA_MDH,NEIGHGRP9,NA,float,NA
CRDATA_MDH,BC,NA,varchar,NA
CRDATA_MDH,AYB,NA,numeric,NA
CRDATA_MDH,YRALT,NA,numeric,NA
CRDATA_MDH,COMMUNITS,NA,numeric,NA
CRDATA_MDH,COMSQFT,NA,numeric,NA
CRDATA_MDH,RESUNITS,NA,numeric,NA
CRDATA_MDH,RESSQFT,NA,numeric,NA
CRDATA_MDH,OFFSQFT,NA,numeric,NA
CRDATA_MDH,NBHD,NA,varchar,NA
CRDATA_MDH,REGULATEDRATIO,NA,numeric,NA
CRDATA_MDH,NBHD_INDEX,NA,numeric,NA
CRDATA_MDH,OWNER_OCC_CODE,NA,varchar,NA
CRDATA_MDH,REGRATIO,NA,numeric,NA
CRDATA_MDH,RETSQFT,NA,numeric,NA
CRDATA_MDH,WALKUP,NA,numeric,NA
CRDATA_MDH,LNALTAGE,NA,numeric,NA
CRDATA_MDH,BORO,NA,varchar,NA
CRDATA_MDH,AFFORDABLE,NA,float,NA
CRDATA_MDH,GBA,NA,numeric,NA
CRDATA_MDH,LNRESUN,NA,float,NA
CRDATA_MDH,RESAREARATIO,NA,float,NA
CRDATA_MDH,STORY,NA,varchar,NA
CRDATA_MDH,PREWAR,NA,float,NA
CRDATA_MDH,POSTWAR,NA,float,NA
CRDATA_MDH,APTSIZE,NA,numeric,NA
CRDATA_MDH,NEIGHGRP1,NA,float,NA
CRDATA_MDH,NEIGHGRP2,NA,float,NA
CRDATA_MDH,NEIGHGRP3,NA,float,NA
CRDATA_MDH,NEIGHGRP4,NA,float,NA
CRDATA_MDH,NEIGHGRP5,NA,float,NA
CRDATA_MHN,CRD_MNC,NA,numeric,NA
CRDATA_MHN,CRD_PID,NA,numeric,NA
CRDATA_MHN,CRD_BID,NA,numeric,NA
CRDATA_MHN,CRD_AGI_PGSF,NA,numeric,NA
CRDATA_MHN,CRD_EXP_PGSF,NA,numeric,NA
CRDATA_MHN,CRD_TOT_CAP,NA,numeric,NA
CRDATA_MHN,CRD_GIM,NA,numeric,NA
CRDATA_MHN,CRD_X,NA,varchar,NA
CRDATA_MHN,CRD_Y,NA,varchar,NA
CRDATA_MHN,CRD_GBA,NA,numeric,NA
CRDATA_MHN,CRD_NBHD,NA,varchar,NA
CRDATA_MHN,CRD_ASSR_OVR,NA,float,NA
CRDATA_MHN,DISPSBD,NA,numeric,NA
CRDATA_MHN,POSTWAR,NA,float,NA
CRDATA_MHN,DISPCOMAREA,NA,numeric,NA
CRDATA_MHN,EXPGRID,NA,numeric,NA
CRDATA_MHN,EXPINCGRID,NA,float,NA
CRDATA_MHN,EXPRESUNITS,NA,float,NA
CRDATA_MHN,EXPREGULATED,NA,float,NA
CRDATA_MHN,EXPGBA,NA,float,NA
CRDATA_MHN,EXPGBA_2,NA,float,NA
CRDATA_MHN,DISPINC,NA,numeric,NA
CRDATA_MHN,DISPEXP,NA,numeric,NA
CRDATA_MHN,DISPNOI,NA,numeric,NA
CRDATA_MHN,DISPREGUN,NA,float,NA
CRDATA_MHN,EXPGBA_3,NA,float,NA
CRDATA_MHN,GRIDINC,NA,numeric,NA
CRDATA_MHN,RESUN,NA,numeric,NA
CRDATA_MHN,GBA_3,NA,float,NA
CRDATA_MHN,ALTAGE,NA,float,NA
CRDATA_MHN,REGULATED,NA,numeric,NA
CRDATA_MHN,PREWAR,NA,float,NA
CRDATA_MHN,WALKUP,NA,numeric,NA
CRDATA_MHN,EXPGBA_4,NA,float,NA
CRDATA_MHN,BORO,NA,varchar,NA
CRDATA_MHN,GCCHECK,NA,float,NA
CRDATA_MHN,AFFORDABLE,NA,float,NA
CRDATA_MHN,STORY,NA,varchar,NA
CRDATA_MHN,DISPBC,NA,varchar,NA
CRDATA_MHN,DISPAYB,NA,numeric,NA
CRDATA_MHN,DISPCOMUN,NA,numeric,NA
CRDATA_MHN,TAXCLASS,NA,varchar,NA
CRDATA_MHN,DISPNBHD,NA,varchar,NA
CRDATA_MHN,INTCPT,NA,float,NA
CRDATA_MHN,GBA,NA,numeric,NA
CRDATA_MHN,GBA_2,NA,float,NA
CRDATA_MHN,GBA_4,NA,float,NA
CRDATA_MHN,COMRATIO,NA,float,NA
CRDATA_MHN,ALTERED,NA,numeric,NA
CRDATA_MHN,DISPYRALTERED,NA,numeric,NA
CRDATA_MHN,CLT,NA,numeric,NA
CRDATA_MHN,DISPCLT,NA,numeric,NA
CRDATA_MHN,EXPCOMRATIOA,NA,float,NA
CRDATA_MHN,EXPWALKUP,NA,float,NA
CRDATA_MHN,EXPALTERED,NA,float,NA
CRDATA_MHN,EXPPOSTWAR,NA,float,NA
CRDATA_MHN,EXPCLT,NA,float,NA
CRDATA_MHN,EXPPREWAR,NA,float,NA
CRDATA_MHN,REGRATIOUNITS,NA,numeric,NA
CRDATA_MHN,AREARATING,NA,numeric,NA
CRDATA_MHN,NTA_IND,NA,numeric,NA
CRDATA_MHN,APTSIZE,NA,numeric,NA
CRDATA_MHN,EWIND,NA,numeric,NA
CRDATA_MHN,DISPWALKUP,NA,numeric,NA
CRDATA_MND,CRD_MNC,NA,numeric,NA
CRDATA_MND,CRD_PID,NA,numeric,NA
CRDATA_MND,CRD_BID,NA,numeric,NA
CRDATA_MND,CRD_AGI_PGSF,NA,numeric,NA
CRDATA_MND,CRD_EXP_PGSF,NA,numeric,NA
CRDATA_MND,CRD_TOT_CAP,NA,numeric,NA
CRDATA_MND,CRD_GIM,NA,numeric,NA
CRDATA_MND,CRD_X,NA,varchar,NA
CRDATA_MND,CRD_Y,NA,varchar,NA
CRDATA_MND,CRD_GBA,NA,numeric,NA
CRDATA_MND,CRD_NBHD,NA,varchar,NA
CRDATA_MND,CRD_ASSR_OVR,NA,float,NA
CRDATA_MND,WALKUP_DISP,NA,numeric,NA
CRDATA_MND,BC,NA,varchar,NA
CRDATA_MND,AYB,NA,numeric,NA
CRDATA_MND,YRALT,NA,numeric,NA
CRDATA_MND,COMMUNITS,NA,numeric,NA
CRDATA_MND,COMSQFT,NA,numeric,NA
CRDATA_MND,RESUNITS,NA,numeric,NA
CRDATA_MND,RESSQFT,NA,numeric,NA
CRDATA_MND,OFFSQFT,NA,numeric,NA
CRDATA_MND,NBHD,NA,varchar,NA
CRDATA_MND,REGULATEDRATIO,NA,numeric,NA
CRDATA_MND,NBHD_INDEX,NA,numeric,NA
CRDATA_MND,OWNER_OCC_CODE,NA,varchar,NA
CRDATA_MND,REGRATIO,NA,numeric,NA
CRDATA_MND,RETSQFT,NA,numeric,NA
CRDATA_MND,WALKUP,NA,numeric,NA
CRDATA_MND,LNALTAGE,NA,numeric,NA
CRDATA_MND,BORO,NA,varchar,NA
CRDATA_MND,AFFORDABLE,NA,float,NA
CRDATA_MND,GBA,NA,numeric,NA
CRDATA_MND,LNRESUN,NA,float,NA
CRDATA_MND,RESAREARATIO,NA,float,NA
CRDATA_MND,STORY,NA,varchar,NA
CRDATA_MND,PREWAR,NA,float,NA
CRDATA_MND,POSTWAR,NA,float,NA
CRDATA_MND,APTSIZE,NA,numeric,NA
CRDATA_MND,NEIGHGRP1,NA,float,NA
CRDATA_MND,NEIGHGRP2,NA,float,NA
CRDATA_MND,NEIGHGRP3,NA,float,NA
CRDATA_MND,NEIGHGRP4,NA,float,NA
CRDATA_MND,NEIGHGRP5,NA,float,NA
CRDATA_MND,NEIGHGRP6,NA,float,NA
CRDATA_MND,NEIGHGRP7,NA,float,NA
CRDATA_MND,NEIGHGRP8,NA,float,NA
CRDATA_MND,NEIGHGRP9,NA,float,NA
CRDATA_MNN,CRD_MNC,NA,numeric,NA
CRDATA_MNN,CRD_PID,NA,numeric,NA
CRDATA_MNN,CRD_BID,NA,numeric,NA
CRDATA_MNN,CRD_AGI_PGSF,NA,numeric,NA
CRDATA_MNN,CRD_EXP_PGSF,NA,numeric,NA
CRDATA_MNN,CRD_TOT_CAP,NA,numeric,NA
CRDATA_MNN,CRD_GIM,NA,numeric,NA
CRDATA_MNN,CRD_X,NA,varchar,NA
CRDATA_MNN,CRD_Y,NA,varchar,NA
CRDATA_MNN,CRD_GBA,NA,numeric,NA
CRDATA_MNN,CRD_NBHD,NA,varchar,NA
CRDATA_MNN,CRD_ASSR_OVR,NA,float,NA
CRDATA_MNN,BORO,NA,varchar,NA
CRDATA_MNN,AFFORDABLE,NA,float,NA
CRDATA_MNN,STORY,NA,varchar,NA
CRDATA_MNN,LNALTAGE,NA,numeric,NA
CRDATA_MNN,NEIGHGRP4,NA,float,NA
CRDATA_MNN,NEIGHGRP6,NA,float,NA
CRDATA_MNN,NEIGHGRP8,NA,float,NA
CRDATA_MNN,NEIGHGRP3,NA,float,NA
CRDATA_MNN,PREWAR,NA,float,NA
CRDATA_MNN,POSTWAR,NA,float,NA
CRDATA_MNN,NEIGHGRP5,NA,float,NA
CRDATA_MNN,NEIGHGRP7,NA,float,NA
CRDATA_MNN,NEIGHGRP1,NA,float,NA
CRDATA_MNN,NEIGHGRP9,NA,float,NA
CRDATA_MNN,LNGBA,NA,float,NA
CRDATA_MNN,RESUNITRATIO,NA,float,NA
CRDATA_MNN,APTSIZE,NA,numeric,NA
CRDATA_MNN,NEIGHGRP2,NA,float,NA
CRDATA_MNN,NEIGHGRP10,NA,float,NA
CRDATA_MNN,RETSQFT,NA,numeric,NA
CRDATA_MNN,RESUNITS,NA,numeric,NA
CRDATA_MNN,BC,NA,varchar,NA
CRDATA_MNN,REGULATED_UNITS_RATIO,NA,numeric,NA
CRDATA_MNN,BCAT,NA,varchar,NA
CRDATA_MNN,AYB,NA,numeric,NA
CRDATA_MNN,YRALT,NA,numeric,NA
CRDATA_MNN,WALKUP,NA,numeric,NA
CRDATA_MNN,WALKUP_DISP,NA,numeric,NA
CRDATA_MNN,RESSQFT,NA,numeric,NA
CRDATA_MNN,OFFSQFT,NA,numeric,NA
CRDATA_MNN,COMMUNITS,NA,numeric,NA
CRDATA_MNN,COMMSQFT,NA,numeric,NA
CRDATA_MNN,NBHD,NA,varchar,NA
CRDATA_MNN,NBHD_INDEX,NA,numeric,NA
CRDATA_MNN,OWNER_OCC_CODE,NA,varchar,NA
CRDATA_MNN,GBA,NA,numeric,NA
CRDATA_MNP,CRD_MNC,NA,numeric,NA
CRDATA_MNP,CRD_PID,NA,numeric,NA
CRDATA_MNP,CRD_BID,NA,numeric,NA
CRDATA_MNP,CRD_AGI_PGSF,NA,numeric,NA
CRDATA_MNP,CRD_EXP_PGSF,NA,numeric,NA
CRDATA_MNP,CRD_TOT_CAP,NA,numeric,NA
CRDATA_MNP,CRD_GIM,NA,numeric,NA
CRDATA_MNP,CRD_X,NA,varchar,NA
CRDATA_MNP,CRD_Y,NA,varchar,NA
CRDATA_MNP,CRD_GBA,NA,numeric,NA
CRDATA_MNP,CRD_NBHD,NA,varchar,NA
CRDATA_MNP,CRD_ASSR_OVR,NA,float,NA
CRDATA_MNP,GBA,NA,numeric,NA
CRDATA_MNP,RETSQFT,NA,numeric,NA
CRDATA_MNP,POSTWAR,NA,float,NA
CRDATA_MNP,PREWAR,NA,float,NA
CRDATA_MNP,APTSIZE,NA,numeric,NA
CRDATA_MNP,RESUNITRATIO,NA,float,NA
CRDATA_MNP,LNALTAGE,NA,numeric,NA
CRDATA_MNP,NEIGHGRP6,NA,float,NA
CRDATA_MNP,NEIGHGRP7,NA,float,NA
CRDATA_MNP,NEIGHGRP8,NA,float,NA
CRDATA_MNP,NEIGHGRP9,NA,float,NA
CRDATA_MNP,NEIGHGRP5,NA,float,NA
CRDATA_MNP,NEIGHGRP2,NA,float,NA
CRDATA_MNP,NEIGHGRP4,NA,float,NA
CRDATA_MNP,NEIGHGRP3,NA,float,NA
CRDATA_MNP,NEIGHGRP1,NA,float,NA
CRDATA_MNP,BORO,NA,varchar,NA
CRDATA_MNP,AFFORDABLE,NA,float,NA
CRDATA_MNP,STORY,NA,varchar,NA
CRDATA_MNP,RES_UNITS,NA,numeric,NA
CRDATA_MNP,COMMUNITS,NA,numeric,NA
CRDATA_MNP,COMSQFT,NA,numeric,NA
CRDATA_MNP,RESSQFT,NA,numeric,NA
CRDATA_MNP,OFFSQFT,NA,numeric,NA
CRDATA_MNP,REGULATED_RATIO,NA,numeric,NA
CRDATA_MNP,WALKUP_DISP,NA,numeric,NA
CRDATA_MNP,BC,NA,varchar,NA
CRDATA_MNP,AYB,NA,numeric,NA
CRDATA_MNP,YRALT,NA,numeric,NA
CRDATA_MNP,NBHD,NA,varchar,NA
CRDATA_MNP,NBHD_INDEX,NA,numeric,NA
CRDATA_MNP,OWNER_OCC_CODE,NA,varchar,NA
CRDATA_MNP,BCAT,NA,varchar,NA
CRDATA_MO6,CRD_MNC,NA,numeric,NA
CRDATA_MO6,CRD_PID,NA,numeric,NA
CRDATA_MO6,CRD_BID,NA,numeric,NA
CRDATA_MO6,CRD_AGI_PGSF,NA,numeric,NA
CRDATA_MO6,CRD_EXP_PGSF,NA,numeric,NA
CRDATA_MO6,CRD_TOT_CAP,NA,numeric,NA
CRDATA_MO6,CRD_GIM,NA,numeric,NA
CRDATA_MO6,CRD_X,NA,varchar,NA
CRDATA_MO6,CRD_Y,NA,varchar,NA
CRDATA_MO6,CRD_GBA,NA,numeric,NA
CRDATA_MO6,CRD_NBHD,NA,varchar,NA
CRDATA_MO6,CRD_ASSR_OVR,NA,float,NA
CRDATA_MO6,TAXCLASS,NA,varchar,NA
CRDATA_MO6,BORO,NA,varchar,NA
CRDATA_MO6,ABOVE_110TH,NA,numeric,NA
CRDATA_MO6,GBA,NA,numeric,NA
CRDATA_MO6,STORY_DISPLAY,NA,varchar,NA
CRDATA_MO6,OFF_AREA_VAL,NA,numeric,NA
CRDATA_MO6,STRIP_VAL,NA,numeric,NA
CRDATA_MO6,ALTAGE,NA,numeric,NA
CRDATA_MO6,MARKET_AREA,NA,numeric,NA
CRDATA_MO6,CNS_MODEL,NA,varchar,NA
CRDATA_MO6,RET_SF_RATIO,NA,numeric,NA
CRDATA_MO6,RES_SF_RATIO,NA,numeric,NA
CRDATA_MO6,ENTITY_DISPLAY,NA,varchar,NA
CRDATA_MO6,YEAR_ALT_DISPLAY,NA,numeric,NA
CRDATA_MO6,YEAR_BLT_DISPLAY,NA,numeric,NA
CRDATA_MO6,NBHD_DISPLAY,NA,varchar,NA
CRDATA_MO6,BCAT_DISPLAY,NA,varchar,NA
CRDATA_MO6,LOTACRES_DISPLAY,NA,numeric,NA
CRDATA_MO6,RET_SF_DISPLAY,NA,float,NA
CRDATA_MO6,OFF_SF_DISPLAY,NA,float,NA
CRDATA_MO6,RES_SF_DISPLAY,NA,float,NA
CRDATA_MP7,CRD_MNC,NA,numeric,NA
CRDATA_MP7,CRD_PID,NA,numeric,NA
CRDATA_MP7,CRD_BID,NA,numeric,NA
CRDATA_MP7,CRD_AGI_PGSF,NA,numeric,NA
CRDATA_MP7,CRD_EXP_PGSF,NA,numeric,NA
CRDATA_MP7,CRD_TOT_CAP,NA,numeric,NA
CRDATA_MP7,CRD_GIM,NA,numeric,NA
CRDATA_MP7,CRD_X,NA,varchar,NA
CRDATA_MP7,CRD_Y,NA,varchar,NA
CRDATA_MP7,CRD_GBA,NA,numeric,NA
CRDATA_MP7,CRD_NBHD,NA,varchar,NA
CRDATA_MP7,CRD_ASSR_OVR,NA,float,NA
CRDATA_MP7,REGULATEDRATIO,NA,numeric,NA
CRDATA_MP7,NBHD,NA,varchar,NA
CRDATA_MP7,LATTENTEFF,NA,float,NA
CRDATA_MP7,LATENTEFF_EXP,NA,float,NA
CRDATA_MP7,PROXINDEX,NA,numeric,NA
CRDATA_MP7,LNALTAGE,NA,float,NA
CRDATA_MP7,WALKUP,NA,float,NA
CRDATA_MP7,POSTWAR,NA,float,NA
CRDATA_MP7,AFFORDABLE,NA,float,NA
CRDATA_MP7,RESUNIT,NA,float,NA
CRDATA_MP7,RESAREARATIO,NA,float,NA
CRDATA_MP7,PREWAR,NA,float,NA
CRDATA_MP7,GROSQFTEFF_EXP,NA,float,NA
CRDATA_MP7,ALTEREFF_EXP,NA,float,NA
CRDATA_MP7,APTSIZE,NA,float,NA
CRDATA_MP7,LNDOOR,NA,float,NA
CRDATA_MP7,LNGYM,NA,float,NA
CRDATA_MP7,LNGRBLDG,NA,float,NA
CRDATA_MP7,POST80,NA,float,NA
CRDATA_MP7,AYB,NA,numeric,NA
CRDATA_MP7,GROSEFF,NA,float,NA
CRDATA_MP7,ALTEREFF,NA,float,NA
CRDATA_MP7,TRUEFF,NA,float,NA
CRDATA_MP7,OFFREFF,NA,float,NA
CRDATA_MP7,LNPOOL,NA,float,NA
CRDATA_MP7,RETREFF,NA,float,NA
CRDATA_MP7,RESREFF,NA,float,NA
CRDATA_MP7,REGREFF,NA,float,NA
CRDATA_MP7,RESSQFTEFF,NA,float,NA
CRDATA_MP7,S_EFF,NA,float,NA
CRDATA_MP7,M_EFF,NA,float,NA
CRDATA_MP7,XL_EFF,NA,float,NA
CRDATA_MP7,TRUEFF_EXP,NA,float,NA
CRDATA_MP7,OFFREFF_EXP,NA,float,NA
CRDATA_MP7,RETREFF_EXP,NA,float,NA
CRDATA_MP7,RESREFF_EXP,NA,float,NA
CRDATA_MP7,REGREFF_EXP,NA,float,NA
CRDATA_MP7,RESSQFTEFF_EXP,NA,float,NA
CRDATA_MP7,SEFF_EXP,NA,float,NA
CRDATA_MP7,MEFF_EXP,NA,float,NA
CRDATA_MP7,XLEFF_EXP,NA,float,NA
CRDATA_MP7,PRED_EXP,NA,numeric,NA
CRDATA_MP7,PRED_INC,NA,numeric,NA
CRDATA_MP7,PRED_EXPR,NA,numeric,NA
CRDATA_MP7,BC,NA,varchar,NA
CRDATA_MP7,YRALT,NA,numeric,NA
CRDATA_MP7,COMSQFT,NA,numeric,NA
CRDATA_MP7,RESUNITS,NA,numeric,NA
CRDATA_MP7,RESSQFT,NA,numeric,NA
CRDATA_MP7,BORO,NA,varchar,NA
CRDATA_MP7,AREAINDEX,NA,numeric,NA
CRDATA_MP7,GROSQFT,NA,numeric,NA
CRDATA_MP7,LNGROSQFT,NA,float,NA
CRDATA_MP7,N_BLDG,NA,numeric,NA
CRDATA_MPH,CRD_MNC,NA,numeric,NA
CRDATA_MPH,CRD_PID,NA,numeric,NA
CRDATA_MPH,CRD_BID,NA,numeric,NA
CRDATA_MPH,CRD_AGI_PGSF,NA,numeric,NA
CRDATA_MPH,CRD_EXP_PGSF,NA,numeric,NA
CRDATA_MPH,CRD_TOT_CAP,NA,numeric,NA
CRDATA_MPH,CRD_GIM,NA,numeric,NA
CRDATA_MPH,CRD_X,NA,varchar,NA
CRDATA_MPH,CRD_Y,NA,varchar,NA
CRDATA_MPH,CRD_GBA,NA,numeric,NA
CRDATA_MPH,CRD_NBHD,NA,varchar,NA
CRDATA_MPH,CRD_ASSR_OVR,NA,float,NA
CRDATA_MPH,BC,NA,varchar,NA
CRDATA_MPH,AYB,NA,numeric,NA
CRDATA_MPH,YRALT,NA,numeric,NA
CRDATA_MPH,NBHD,NA,varchar,NA
CRDATA_MPH,NBHD_INDEX,NA,numeric,NA
CRDATA_MPH,OWNER_OCC_CODE,NA,varchar,NA
CRDATA_MPH,BCAT,NA,varchar,NA
CRDATA_MPH,GBA,NA,numeric,NA
CRDATA_MPH,RETSQFT,NA,numeric,NA
CRDATA_MPH,POSTWAR,NA,float,NA
CRDATA_MPH,PREWAR,NA,float,NA
CRDATA_MPH,APTSIZE,NA,numeric,NA
CRDATA_MPH,RESUNITRATIO,NA,float,NA
CRDATA_MPH,LNALTAGE,NA,numeric,NA
CRDATA_MPH,NEIGHGRP6,NA,float,NA
CRDATA_MPH,NEIGHGRP7,NA,float,NA
CRDATA_MPH,NEIGHGRP8,NA,float,NA
CRDATA_MPH,NEIGHGRP9,NA,float,NA
CRDATA_MPH,NEIGHGRP5,NA,float,NA
CRDATA_MPH,NEIGHGRP2,NA,float,NA
CRDATA_MPH,NEIGHGRP4,NA,float,NA
CRDATA_MPH,NEIGHGRP3,NA,float,NA
CRDATA_MPH,NEIGHGRP1,NA,float,NA
CRDATA_MPH,BORO,NA,varchar,NA
CRDATA_MPH,AFFORDABLE,NA,float,NA
CRDATA_MPH,STORY,NA,varchar,NA
CRDATA_MPH,RES_UNITS,NA,numeric,NA
CRDATA_MPH,COMMUNITS,NA,numeric,NA
CRDATA_MPH,COMSQFT,NA,numeric,NA
CRDATA_MPH,RESSQFT,NA,numeric,NA
CRDATA_MPH,OFFSQFT,NA,numeric,NA
CRDATA_MPH,REGULATED_RATIO,NA,numeric,NA
CRDATA_MPH,WALKUP_DISP,NA,numeric,NA
CRDATA_MR7,CRD_MNC,NA,numeric,NA
CRDATA_MR7,CRD_PID,NA,numeric,NA
CRDATA_MR7,CRD_BID,NA,numeric,NA
CRDATA_MR7,CRD_AGI_PGSF,NA,numeric,NA
CRDATA_MR7,CRD_EXP_PGSF,NA,numeric,NA
CRDATA_MR7,CRD_TOT_CAP,NA,numeric,NA
CRDATA_MR7,CRD_GIM,NA,numeric,NA
CRDATA_MR7,CRD_X,NA,varchar,NA
CRDATA_MR7,CRD_Y,NA,varchar,NA
CRDATA_MR7,CRD_GBA,NA,numeric,NA
CRDATA_MR7,CRD_NBHD,NA,varchar,NA
CRDATA_MR7,CRD_ASSR_OVR,NA,float,NA
CRDATA_MR7,REGULATEDRATIO,NA,numeric,NA
CRDATA_MR7,NBHD,NA,varchar,NA
CRDATA_MR7,LATTENTEFF,NA,float,NA
CRDATA_MR7,LATENTEFF_EXP,NA,float,NA
CRDATA_MR7,PROXINDEX,NA,numeric,NA
CRDATA_MR7,LNALTAGE,NA,float,NA
CRDATA_MR7,WALKUP,NA,float,NA
CRDATA_MR7,POSTWAR,NA,float,NA
CRDATA_MR7,AFFORDABLE,NA,float,NA
CRDATA_MR7,RESUNIT,NA,float,NA
CRDATA_MR7,RESAREARATIO,NA,float,NA
CRDATA_MR7,PREWAR,NA,float,NA
CRDATA_MR7,GROSQFTEFF_EXP,NA,float,NA
CRDATA_MR7,ALTEREFF_EXP,NA,float,NA
CRDATA_MR7,APTSIZE,NA,float,NA
CRDATA_MR7,LNDOOR,NA,float,NA
CRDATA_MR7,LNGYM,NA,float,NA
CRDATA_MR7,LNGRBLDG,NA,float,NA
CRDATA_MR7,LNLAU,NA,float,NA
CRDATA_MR7,POST80,NA,float,NA
CRDATA_MR7,AYB,NA,numeric,NA
CRDATA_MR7,GROSEFF,NA,float,NA
CRDATA_MR7,ALTEREFF,NA,float,NA
CRDATA_MR7,TRUEFF,NA,float,NA
CRDATA_MR7,OFFREFF,NA,float,NA
