"","TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMNS","COLUMN_NAMES","PREFIX","first_col","PRIMARY_KEYS"
"3140","IAS","IAS","NRPCLSEAM_HIST",60,"DEACTIVAT, TOTVAL, SBLSEROY, SBLSEDATE, ORROY, ORLSEDATE, PURDATE, PROPCTL, RESPONSIBLE, PERMIT, MINENO, RCVMVAL, TCVMVAL, RTCVAL, RCVMRATE, TCVMRATE, TCVMACRES, TCBF, MINEDOUTVAL, MINEOUTRATE, MINEDOUT, BARRENVAL, BARRENRATE, BARREN, UNMINEDVAL, UNMINEDRATE, UNMINED, RESERVEVAL, RESERVERATE, RESERVEACRES, ACTIVEVAL, ACTIVERATE, ACTIVEACR, MINEABLE, CALCACRES, COALVAL, COALPCT, COALACR, OWN2, OWN1, PARID, LINKCODE, LLINE, SEAM, CLASS, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, OWNSEQ, TAXYR, ACCT, JUR, ACREOVRFLG, IASW_ID, TRANS_ID, UPD_STATUS",NA,NA,NA
"3141","IAS","IAS","NRPCLSEAM_IASW",60,"UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, TOTVAL, ORROY, ORLSEDATE, PURDATE, PROPCTL, RESPONSIBLE, PERMIT, MINENO, RCVMVAL, TCVMVAL, RTCVAL, RCVMRATE, TCVMRATE, TCVMACRES, TCBF, MINEDOUTVAL, MINEOUTRATE, MINEDOUT, BARRENVAL, BARRENRATE, BARREN, UNMINEDVAL, UNMINEDRATE, UNMINED, RESERVEVAL, RESERVERATE, RESERVEACRES, ACTIVEVAL, ACTIVERATE, ACTIVEACR, MINEABLE, CALCACRES, COALVAL, COALPCT, COALACR, OWN2, OWN1, PARID, LINKCODE, LLINE, SEAM, CLASS, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, OWNSEQ, TAXYR, ACCT, JUR, ACREOVRFLG, SBLSEROY, SBLSEDATE",NA,NA,NA
"3142","IAS","IAS","NRPCLSUM",62,"DEACTIVAT, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, NRINCVAL, NONFARM, FARMINC, TOTVAL, TOTPROD, TOTRESERVE, MGDTMBVAL, OTHVAL, PRODOTHVAL, RESOTHVAL, OGVAL, PRODGGVAL, RESGGVAL, COALVAL, PRODCCVAL, TOTRCVAL, RCVMVAL, RESCCVAL, BARRENVAL, MINEOUTVAL, UNMINEVAL, MINEVAL, NOTES, RETFLAG, WVGES, SMAP, QUAD, CLOSED, HOMEWELL, WELLCNT, SEAMCNT, OTHERFLAG, GASFLAG, OILFLAG, COALFLAG, RECTYPE, CLASS, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, OWNSEQ, TAXYR, PARID, JUR, IASW_ID, TRANS_ID, UPD_STATUS",NA,NA,NA
"3143","IAS","IAS","NRPCLSUM_ALL",62,"USER1, UNMINEVAL, RESOTHVAL, COALVAL, USER8, NONFARM, OILFLAG, RESCCVAL, QUAD, USER7, TAXYR, USER4, OTHVAL, RESGGVAL, CLOSED, OTHERFLAG, TOTRCVAL, WHOCALC, CUR, SMAP, RETFLAG, WHO, WENCALC, TOTRESERVE, UPD_STATUS, RCVMVAL, USER3, HOMEWELL, SEAMCNT, USER2, FARMINC, PARID, JUR, TOTPROD, IASW_ID, WELLCNT, TOTVAL, TRANS_ID, USER9, PRODGGVAL, USER10, OWNSEQ, NRINCVAL, BARRENVAL, MGDTMBVAL, GASFLAG, COALFLAG, OGVAL, NOTES, WVGES, RECTYPE, USER5, MINEOUTVAL, DEACTIVAT, SEQ, CLASS, WEN, MINEVAL, PRODOTHVAL, PRODCCVAL, STATUS, USER6",NA,NA,NA
"3144","IAS","IAS","NRPCLSUM_HIST",62,"DEACTIVAT, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, NRINCVAL, NONFARM, FARMINC, TOTVAL, TOTPROD, TOTRESERVE, MGDTMBVAL, OTHVAL, PRODOTHVAL, RESOTHVAL, OGVAL, PRODGGVAL, RESGGVAL, COALVAL, PRODCCVAL, TOTRCVAL, RCVMVAL, RESCCVAL, BARRENVAL, MINEOUTVAL, UNMINEVAL, MINEVAL, NOTES, RETFLAG, WVGES, SMAP, QUAD, CLOSED, HOMEWELL, WELLCNT, SEAMCNT, OTHERFLAG, GASFLAG, OILFLAG, COALFLAG, RECTYPE, CLASS, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, OWNSEQ, TAXYR, PARID, JUR, IASW_ID, TRANS_ID, UPD_STATUS",NA,NA,NA
"3145","IAS","IAS","NRPCLSUM_IASW",62,"WVGES, SMAP, QUAD, CLOSED, HOMEWELL, WELLCNT, SEAMCNT, OTHERFLAG, GASFLAG, OILFLAG, COALFLAG, RECTYPE, CLASS, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, OWNSEQ, TAXYR, PARID, JUR, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, NRINCVAL, NONFARM, FARMINC, TOTVAL, TOTPROD, TOTRESERVE, MGDTMBVAL, OTHVAL, PRODOTHVAL, RESOTHVAL, OGVAL, PRODGGVAL, RESGGVAL, COALVAL, PRODCCVAL, TOTRCVAL, RCVMVAL, RESCCVAL, BARRENVAL, MINEOUTVAL, UNMINEVAL, MINEVAL, NOTES, RETFLAG",NA,NA,NA
"3146","IAS","IAS","NRPCLVAL",28,"DEACTIVAT, COURTREAS, COURTOVER, COMMREAS, COMMOVER, ASSRREAS, ASSROVER, PTDREAS, PTDOVER, APRVAL, RECTYPE, CLASS, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, OWNSEQ, TAXYR, ACCT, RESRC, PARID, JUR, IASW_ID, TRANS_ID, UPD_STATUS",NA,NA,NA
"3147","IAS","IAS","NRPCLVAL_ALL",28,"CLASS, APRVAL, PTDREAS, WHOCALC, STATUS, DEACTIVAT, OWNSEQ, SEQ, PARID, ASSRREAS, COMMOVER, WHO, RECTYPE, ACCT, IASW_ID, ASSROVER, WENCALC, TRANS_ID, COURTREAS, PTDOVER, CUR, COMMREAS, JUR, UPD_STATUS, WEN, COURTOVER, RESRC, TAXYR",NA,NA,NA
"3148","IAS","IAS","NRPCLVAL_HIST",28,"DEACTIVAT, COURTREAS, COURTOVER, COMMREAS, COMMOVER, ASSRREAS, ASSROVER, PTDREAS, PTDOVER, APRVAL, RECTYPE, CLASS, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, OWNSEQ, TAXYR, ACCT, RESRC, PARID, JUR, IASW_ID, TRANS_ID, UPD_STATUS",NA,NA,NA
"3149","IAS","IAS","NRPCLVAL_IASW",28,"UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, COURTREAS, COURTOVER, COMMREAS, COMMOVER, ASSRREAS, ASSROVER, PTDREAS, PTDOVER, APRVAL, RECTYPE, CLASS, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, OWNSEQ, TAXYR, ACCT, RESRC, PARID, JUR",NA,NA,NA
"3150","IAS","IAS","NRPCLWELL",16,"DEACTIVAT, WELLSTAT, ACCT, API, RESRC, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, OWNSEQ, TAXYR, PARID, JUR",NA,NA,NA
"3151","IAS","IAS","NRPCLWELL_ALL",16,"WENCALC, API, DEACTIVAT, CUR, RESRC, TAXYR, PARID, STATUS, OWNSEQ, ACCT, WELLSTAT, JUR, WHOCALC, WEN, WHO, SEQ",NA,NA,NA
"3152","IAS","IAS","NRPCLWELL_HIST",16,"DEACTIVAT, WELLSTAT, ACCT, API, RESRC, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, OWNSEQ, TAXYR, PARID, JUR",NA,NA,NA
"3153","IAS","IAS","NRPERMIT",79,"UDATE5, UDATE4, UDATE3, UDATE2, UDATE1, USER43, USER42, USER41, USER40, USER39, USER38, USER37, USER36, USER35, USER34, USER33, USER32, USER31, USER30, USER29, USER28, USER27, USER26, USER25, USER24, USER23, USER22, USER21, USER20, USER19, USER18, USER17, USER16, USER15, USER14, USER13, USER12, USER11, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, NOTE3, NOTE2, NOTE1, ADDRVALID, ADRSUF2, ADRSUF, ADRSTR, ADRDIR, ADRADD, ADRNO, DRAWNDT, ID2, ID1, CERTDATE, FLAG, AMOUNT, WHY, WEN, WHO, PERMDT, CUR, SEQ, NUM, ACCT, JUR, LONGDESC, NOTES, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT",NA,NA,NA
"3154","IAS","IAS","NRPERMIT_ALL",79,"TRANS_ID, PERMDT, USER2, USER11, ADRSUF2, UDATE4, CERTDATE, ADRADD, USER27, NOTES, ADRSTR, USER28, UDATE5, ACCT, USER39, USER30, USER26, USER20, ADRSUF, USER7, USER43, USER14, USER5, USER17, CUR, NUM, USER13, USER23, USER33, WHO, USER21, USER41, NOTE1, USER42, USER40, USER22, USER37, ID1, ADRDIR, UDATE1, ADRNO, USER29, USER25, WEN, USER4, USER38, USER3, LONGDESC, UDATE2, USER19, USER12, NOTE2, ID2, UDATE3, USER36, USER6, USER32, UPD_STATUS, USER8, ADDRVALID, IASW_ID, USER34, USER35, USER24, SEQ, DEACTIVAT, DRAWNDT, FLAG, USER10, USER15, USER16, NOTE3, USER1, AMOUNT, WHY, USER31, USER9, USER18, JUR",NA,NA,NA
"3155","IAS","IAS","NRPERMIT_HIST",79,"USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, NOTE3, NOTE2, NOTE1, ADDRVALID, ADRSUF2, ADRSUF, ADRSTR, ADRDIR, ADRADD, ADRNO, DRAWNDT, ID2, ID1, CERTDATE, FLAG, AMOUNT, WHY, WEN, WHO, PERMDT, CUR, SEQ, NUM, ACCT, JUR, LONGDESC, NOTES, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, UDATE5, UDATE4, UDATE3, UDATE2, UDATE1, USER43, USER42, USER41, USER40, USER39, USER38, USER37, USER36, USER35, USER34, USER33, USER32, USER31, USER30, USER29, USER28, USER27, USER26, USER25, USER24, USER23, USER22, USER21, USER20, USER19, USER18, USER17, USER16, USER15, USER14, USER13, USER12, USER11",NA,NA,NA
"3156","IAS","IAS","NRPERMIT_IASW",79,"USER28, USER27, USER26, USER25, USER24, USER23, USER22, USER21, USER20, USER19, USER18, USER17, USER16, USER15, USER14, USER13, USER12, USER11, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, NOTE3, NOTE2, NOTE1, ADDRVALID, ADRSUF2, ADRSUF, ADRSTR, ADRDIR, ADRADD, ADRNO, DRAWNDT, ID2, ID1, CERTDATE, FLAG, AMOUNT, WHY, WEN, WHO, PERMDT, CUR, SEQ, NUM, ACCT, JUR, LONGDESC, NOTES, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, UDATE5, UDATE4, UDATE3, UDATE2, UDATE1, USER43, USER42, USER41, USER40, USER39, USER38, USER37, USER36, USER35, USER34, USER33, USER32, USER31, USER30, USER29",NA,NA,NA
"3157","IAS","IAS","NRPRODCTL",46,"UPD_STATUS, IASW_ID, TRANS_ID, NOTE2, NOTE1, ACTUAL_PROD, AVG_PRICE, MSHA_NUM, DEACTIVAT, EXCACRVAL, EXCORATE, EXCGRATE, EXCACR, FLATRATE, FORMATION, GASWI, OILWI, GASRECPT, OILRECPT, MCFS, BBLS, NOTES, WVGES, RETFLAG, CLOSEDATE, OPENDATE, TOTRESOURCE, MINEABLE, TOTACRES, PERMIT, PRODCODE, OPERNAME, SEAM, TAXDIST, RESRC, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, TAXYR, ACCT, JUR, RETOVRFLG",NA,NA,NA
"3158","IAS","IAS","NRPRODCTL_ALL",46,"DEACTIVAT, RETFLAG, WEN, OPERNAME, MCFS, MINEABLE, OILRECPT, WENCALC, AVG_PRICE, SEQ, CLOSEDATE, ACTUAL_PROD, IASW_ID, EXCACR, OPENDATE, OILWI, BBLS, PERMIT, MSHA_NUM, EXCORATE, TRANS_ID, SEAM, TAXDIST, JUR, ACCT, NOTES, GASWI, RETOVRFLG, PRODCODE, WVGES, NOTE2, EXCGRATE, TOTACRES, FORMATION, WHOCALC, TAXYR, WHO, RESRC, FLATRATE, TOTRESOURCE, CUR, UPD_STATUS, EXCACRVAL, NOTE1, STATUS, GASRECPT",NA,NA,NA
"3159","IAS","IAS","NRPRODCTL_HIST",46,"TOTRESOURCE, MINEABLE, TOTACRES, PERMIT, PRODCODE, OPERNAME, SEAM, TAXDIST, RESRC, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, TAXYR, ACCT, JUR, UPD_STATUS, IASW_ID, TRANS_ID, NOTE2, NOTE1, ACTUAL_PROD, AVG_PRICE, MSHA_NUM, DEACTIVAT, EXCACRVAL, EXCORATE, EXCGRATE, EXCACR, FLATRATE, FORMATION, GASWI, OILWI, GASRECPT, OILRECPT, MCFS, BBLS, NOTES, WVGES, RETFLAG, CLOSEDATE, OPENDATE, RETOVRFLG",NA,NA,NA
"3160","IAS","IAS","NRPRODCTL_IASW",46,"UPD_STATUS, IASW_ID, TRANS_ID, NOTE2, NOTE1, ACTUAL_PROD, AVG_PRICE, MSHA_NUM, DEACTIVAT, EXCACRVAL, EXCORATE, EXCGRATE, EXCACR, FLATRATE, FORMATION, GASWI, OILWI, GASRECPT, OILRECPT, MCFS, BBLS, NOTES, WVGES, RETFLAG, CLOSEDATE, OPENDATE, TOTRESOURCE, MINEABLE, TOTACRES, PERMIT, PRODCODE, OPERNAME, SEAM, TAXDIST, RESRC, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, TAXYR, ACCT, JUR, RETOVRFLG",NA,NA,NA
"3161","IAS","IAS","NRPRODUCER",36,"POSTALCODE, COUNTRY, ZIP2, ZIP1, STATECODE, CITYNAME, ADDR3, ADDR2, ADDR1, UNITNO, UNITDESC, ADRSUF2, ADRSUF, ADRSTR, ADRDIR, ADRADD, ADRNO, ADDRTYPE, CONTACT, COMPANY2, COMPANY1, RESRC, STATUS, WEN, WHO, PRODCODE, NOTE2, NOTE1, FEIN, EMAIL, FAX, PHONE, CAREADDR, CAREOF, TAXYR, IASW_ID",NA,NA,NA
"3162","IAS","IAS","NRPRODUCER_AUD",38,"WEN, WHO, PRODCODE, AUD_SEQ, AUD_OP, IASW_ID, TAXYR, NOTE2, NOTE1, FEIN, EMAIL, FAX, PHONE, CAREADDR, CAREOF, POSTALCODE, COUNTRY, ZIP2, ZIP1, STATECODE, CITYNAME, ADDR3, ADDR2, ADDR1, UNITNO, UNITDESC, ADRSUF2, ADRSUF, ADRSTR, ADRDIR, ADRADD, ADRNO, ADDRTYPE, CONTACT, COMPANY2, COMPANY1, RESRC, STATUS",NA,NA,NA
"3163","IAS","IAS","NRSAWADJ",10,"IASW_ID, TIMBERADJ, SAWADJ, SPECIES, REGION, SWIS, WEN, WHO, TAXYR, JUR",NA,NA,NA
"3164","IAS","IAS","NRSAWADJ_AUD",12,"IASW_ID, TIMBERADJ, SAWADJ, SPECIES, REGION, SWIS, WEN, WHO, TAXYR, JUR, AUD_SEQ, AUD_OP",NA,NA,NA
"3165","IAS","IAS","NRSEAM",43,"DEACTIVAT, SEAMVAL, SEAMRATE, METRATE, STEAMRATE, VOLATILITY, MOISTURE, BTU, SULFUR, METALPCT, STEAMPCT, ESTLIFE, AVGACRES, RECOVERYPCT, DENSFACT, THICKNESS, AVERAGE3, ANNPROD3, MONTHS3, TONS3, AVERAGE2, ANNPROD2, MONTHS2, TONS2, AVERAGE1, ANNPROD1, MONTHS1, TONS1, OPTYPE, SEAM, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, TAXYR, ACCT, JUR, IASW_ID, TRANS_ID, UPD_STATUS",NA,NA,NA
"3166","IAS","IAS","NRSEAM_ALL",43,"ACCT, ANNPROD1, AVGACRES, METRATE, WEN, TONS3, AVERAGE2, TONS2, SEAMRATE, DENSFACT, STATUS, IASW_ID, VOLATILITY, ANNPROD2, UPD_STATUS, TONS1, STEAMRATE, THICKNESS, SEAMVAL, MONTHS3, WHOCALC, ANNPROD3, ESTLIFE, AVERAGE3, RECOVERYPCT, OPTYPE, TAXYR, JUR, WHO, WENCALC, MONTHS1, SULFUR, AVERAGE1, SEQ, SEAM, DEACTIVAT, MOISTURE, MONTHS2, METALPCT, TRANS_ID, CUR, STEAMPCT, BTU",NA,NA,NA
"3167","IAS","IAS","NRSEAM_HIST",43,"DEACTIVAT, SEAMVAL, SEAMRATE, METRATE, STEAMRATE, VOLATILITY, MOISTURE, BTU, SULFUR, METALPCT, STEAMPCT, ESTLIFE, AVGACRES, RECOVERYPCT, DENSFACT, THICKNESS, AVERAGE3, ANNPROD3, MONTHS3, TONS3, AVERAGE2, ANNPROD2, MONTHS2, TONS2, AVERAGE1, ANNPROD1, MONTHS1, TONS1, OPTYPE, SEAM, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, TAXYR, ACCT, JUR, IASW_ID, TRANS_ID, UPD_STATUS",NA,NA,NA
"3168","IAS","IAS","NRSEAM_IASW",43,"UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, SEAMVAL, SEAMRATE, METRATE, STEAMRATE, VOLATILITY, BTU, SULFUR, METALPCT, STEAMPCT, ESTLIFE, AVGACRES, RECOVERYPCT, DENSFACT, THICKNESS, AVERAGE3, ANNPROD3, MONTHS3, TONS3, AVERAGE2, ANNPROD2, MONTHS2, TONS2, AVERAGE1, ANNPROD1, MONTHS1, TONS1, OPTYPE, SEAM, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, TAXYR, ACCT, JUR, MOISTURE",NA,NA,NA
"3169","IAS","IAS","NRSPECIES",22,"REGION, SWIS, TAXYR, JUR, BDCUCD, WEN, WHO, IASW_ID, ADJVAL12, ADJVAL11, ADJVAL10, ADJVAL9, ADJVAL8, ADJVAL7, ADJVAL6, ADJVAL5, ADJVAL4, ADJVAL3, ADJVAL2, ADJVAL1, BASEVAL, SPECIES",NA,NA,NA
"3170","IAS","IAS","NRSPECIES_AUD",24,"BDCUCD, WEN, WHO, IASW_ID, ADJVAL12, ADJVAL11, ADJVAL10, ADJVAL9, ADJVAL8, ADJVAL7, ADJVAL6, ADJVAL5, ADJVAL4, ADJVAL3, ADJVAL2, ADJVAL1, BASEVAL, SPECIES, REGION, SWIS, TAXYR, JUR, AUD_SEQ, AUD_OP",NA,NA,NA
"3171","IAS","IAS","NRSTAND",16,"IASW_ID, PCTMKT, PCTSTD, NETVOL, BDCUCD, SPECIES, VOLUME, CUT, SITE, FORTYPE, REGION, SWIS, WEN, WHO, TAXYR, JUR",NA,NA,NA
"3172","IAS","IAS","NRSTAND_AUD",18,"IASW_ID, PCTMKT, PCTSTD, NETVOL, BDCUCD, SPECIES, VOLUME, CUT, SITE, FORTYPE, REGION, SWIS, WEN, WHO, TAXYR, JUR, AUD_SEQ, AUD_OP",NA,NA,NA
"3173","IAS","IAS","NRSTAT",10,"IASW_ID, WARATE, WAPCT, RATE, WEN, WHO, TYPE, VER, JUR, CLASS",NA,NA,NA
"3174","IAS","IAS","NRSTATDET",117,"JUR, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, WEN, WHO, IASW_ID, VAL96, VAL95, VAL94, VAL93, VAL92, VAL91, VAL90, VAL89, VAL88, VAL87, VAL86, VAL85, VAL84, VAL83, VAL82, VAL81, VAL80, VAL79, VAL78, VAL77, VAL76, VAL75, VAL74, VAL73, VAL72, VAL71, VAL70, VAL69, VAL68, VAL67, VAL66, VAL65, VAL64, VAL63, VAL62, VAL61, VAL60, VAL59, VAL58, VAL57, VAL56, VAL55, VAL54, VAL53, VAL52, VAL51, VAL50, VAL49, VAL48, VAL47, VAL46, VAL45, VAL44, VAL43, VAL42, VAL41, VAL40, VAL39, VAL38, VAL37, VAL36, VAL35, VAL34, VAL33, VAL32, VAL31, VAL30, VAL29, VAL28, VAL27, VAL26, VAL25, VAL24, VAL23, VAL22, VAL21, VAL20, VAL19, VAL18, VAL17, VAL16, VAL15, VAL14, VAL13, VAL12, VAL11, VAL10, VAL09, VAL08, VAL07, VAL06, VAL05, VAL04, VAL03, VAL02, VAL01, CLASS, TAXYR, USER15, USER14, USER13, USER12, USER11, USER10",NA,NA,NA
"3175","IAS","IAS","NRSTATDET_AUD",119,"VAL93, VAL92, VAL91, VAL90, VAL89, VAL88, VAL87, VAL86, VAL85, VAL84, VAL83, VAL82, VAL81, VAL80, VAL79, VAL78, VAL77, VAL76, VAL75, VAL74, VAL73, VAL72, VAL71, VAL70, VAL69, VAL68, VAL67, VAL66, VAL65, VAL64, VAL63, VAL62, VAL61, VAL60, VAL59, VAL58, VAL57, VAL56, VAL55, VAL54, VAL53, VAL52, VAL51, VAL50, VAL49, VAL48, VAL47, VAL46, VAL45, VAL44, VAL43, VAL42, VAL41, VAL40, VAL39, VAL38, VAL37, VAL36, VAL35, VAL34, VAL33, VAL32, VAL31, VAL30, VAL29, VAL28, VAL27, VAL26, VAL25, VAL24, VAL23, VAL22, VAL21, VAL20, VAL19, VAL18, VAL17, VAL16, VAL15, VAL14, VAL13, VAL12, VAL11, VAL10, VAL09, VAL08, VAL07, VAL06, VAL05, VAL04, VAL03, VAL02, VAL01, CLASS, TAXYR, JUR, AUD_SEQ, AUD_OP, USER15, USER14, USER13, USER12, USER11, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, WEN, WHO, IASW_ID, VAL96, VAL95, VAL94",NA,NA,NA
"3176","IAS","IAS","NRSTATRATE",238,"TVALUE, REGION, VER, CLASS, TAXYR, JUR, VAL114, VAL113, VAL112, VAL111, VAL110, VAL109, VAL108, VAL107, VAL106, VAL105, VAL104, VAL103, VAL102, VAL101, VAL100, VAL99, VAL98, VAL97, VAL96, VAL95, VAL94, VAL93, VAL92, VAL91, VAL90, VAL89, VAL88, VAL87, VAL85, VAL84, VAL83, VAL82, VAL81, WEN, WHO, IASW_ID, USER30, USER29, USER28, USER27, USER26, USER25, USER24, USER23, USER22, VAL01, USER21, USER20, USER19, USER18, USER17, USER16, USER15, USER14, USER13, USER12, USER11, USER10, USER9, USER8, VAL200, VAL199, VAL198, VAL197, VAL196, VAL195, VAL194, VAL193, VAL192, VAL191, VAL190, VAL189, VAL188, VAL187, VAL186, VAL185, VAL184, VAL183, VAL182, VAL181, VAL180, VAL179, VAL178, VAL177, VAL176, VAL175, VAL174, VAL173, VAL172, VAL171, VAL72, VAL71, VAL70, VAL69, VAL68, VAL67, VAL66, VAL65, VAL64, VAL63, VAL62, VAL61, VAL60, VAL59, VAL58, VAL57, VAL56, VAL55, VAL54, VAL53, VAL52, VAL51, VAL50, VAL49, VAL48, VAL47, VAL46, VAL45, VAL44, VAL43, VAL42, VAL41, VAL40, VAL39, VAL38, VAL37, VAL36, VAL35, VAL34, VAL33, VAL32, VAL31, VAL30, VAL29, VAL28, VAL27, VAL26, VAL25, VAL24, VAL23, VAL22, VAL21, VAL20, VAL19, USER7, USER6, USER5, USER4, USER3, USER2, USER1, VAL80, VAL79, VAL78, VAL77, VAL76, VAL75, VAL74, VAL73, VAL18, VAL17, VAL16, VAL15, VAL14, VAL13, VAL12, VAL11, VAL10, VAL09, VAL08, VAL07, VAL06, VAL05, VAL04, VAL03, VAL02, VAL170, VAL169, VAL168, VAL167, VAL166, VAL165, VAL164, VAL163, VAL162, VAL161, VAL160, VAL159, VAL158, VAL157, VAL156, VAL155, VAL154, VAL153, VAL152, VAL151, VAL150, VAL149, VAL148, VAL147, VAL146, VAL145, VAL144, VAL143, VAL142, VAL141, VAL140, VAL139, VAL138, VAL137, VAL136, VAL135, VAL134, VAL133, VAL132, VAL131, VAL130, VAL129, VAL128, VAL127, VAL126, VAL125, VAL124, VAL123, VAL122, VAL121, VAL120, VAL119, VAL118, VAL117, VAL116, VAL115",NA,NA,NA
"3177","IAS","IAS","NRSTATRATE_AUD",240,"VAL190, VAL189, VAL35, VAL34, VAL33, VAL32, VAL31, VAL30, VAL29, VAL28, VAL27, VAL26, VAL25, VAL24, VAL23, VAL22, VAL21, VAL20, VAL19, VAL18, VAL17, VAL16, VAL15, VAL14, VAL13, VAL12, VAL11, VAL10, VAL09, VAL08, VAL07, VAL188, VAL187, VAL186, VAL185, VAL184, VAL183, VAL182, VAL181, VAL180, VAL179, VAL178, VAL177, VAL176, VAL175, VAL174, VAL173, VAL172, VAL171, VAL170, VAL169, VAL168, VAL167, VAL166, VAL165, VAL164, VAL163, VAL162, VAL161, VAL160, VAL159, VAL158, VAL157, VAL156, VAL155, VAL154, VAL153, VAL152, VAL151, VAL150, VAL149, VAL148, VAL147, VAL146, VAL145, VAL144, VAL143, VAL142, VAL141, VAL140, VAL139, VAL82, VAL81, VAL200, VAL199, VAL198, VAL197, VAL138, VAL137, VAL136, VAL135, VAL134, VAL133, VAL132, VAL131, VAL130, VAL129, VAL128, VAL127, VAL126, VAL125, VAL124, VAL123, VAL122, VAL121, VAL120, VAL119, VAL118, VAL117, VAL116, VAL115, VAL114, VAL113, VAL112, VAL111, VAL110, VAL109, VAL108, VAL107, VAL106, VAL105, VAL104, VAL103, VAL102, VAL101, VAL100, VAL99, VAL98, VAL97, VAL96, VAL95, VAL94, VAL93, VAL92, VAL91, VAL90, VAL89, VAL88, VAL87, VAL85, VAL84, VAL83, VAL196, VAL195, VAL194, VAL193, VAL192, VAL191, VAL05, VAL04, VAL03, VAL06, VAL02, VAL01, TVALUE, REGION, VER, CLASS, TAXYR, JUR, AUD_SEQ, AUD_OP, WEN, WHO, IASW_ID, USER30, USER29, USER28, USER27, USER26, USER25, USER24, USER23, USER22, USER21, USER20, USER19, USER18, USER17, USER16, USER15, USER14, USER13, USER12, USER11, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, VAL80, VAL79, VAL78, VAL77, VAL76, VAL75, VAL74, VAL73, VAL72, VAL71, VAL70, VAL69, VAL68, VAL67, VAL66, VAL65, VAL64, VAL63, VAL62, VAL61, VAL60, VAL59, VAL58, VAL57, VAL56, VAL55, VAL54, VAL53, VAL52, VAL51, VAL50, VAL49, VAL48, VAL47, VAL46, VAL45, VAL44, VAL43, VAL42, VAL41, VAL40, VAL39, VAL38, VAL37, VAL36",NA,NA,NA
"3178","IAS","IAS","NRSTAT_AUD",12,"IASW_ID, WARATE, WAPCT, RATE, WEN, WHO, TYPE, VER, JUR, AUD_SEQ, AUD_OP, CLASS",NA,NA,NA
"3179","IAS","IAS","NRSTUMP",11,"IASW_ID, RATE2, WAPCT, RATE1, VOLUME, WEN, WHO, TYPE, REGION, VER, JUR",NA,NA,NA
"3180","IAS","IAS","NRSTUMP_AUD",13,"RATE2, WAPCT, RATE1, VOLUME, WEN, WHO, TYPE, REGION, VER, JUR, AUD_SEQ, AUD_OP, IASW_ID",NA,NA,NA
"3181","IAS","IAS","NRTIMBERVAL",16,"VOLUME, CUT, SITE, FORTYPE, REGION, SWIS, WEN, WHO, TAXYR, JUR, IASW_ID, RATE3, RATE2, RATE1, LOGEASE, ACESS",NA,NA,NA
"3182","IAS","IAS","NRTIMBERVAL_AUD",18,"IASW_ID, RATE3, RATE2, RATE1, LOGEASE, ACESS, VOLUME, CUT, SITE, FORTYPE, REGION, SWIS, WEN, WHO, TAXYR, JUR, AUD_SEQ, AUD_OP",NA,NA,NA
