"","DATABASE","SCHEMA","TABLE_NAME","PREFIX","COLS","RECORDS","PRIMARY_KEYS"
"211","V8_NEWYORK_NY_LIVE","COMPS","VW_RPT_VACANT_LAND_WITH_IMAGES_REPORT","REM",15,,
"212","V8_NEWYORK_NY_LIVE","COMPS","VW_RPT_VIDEO_IMAGING_BY_LOCATION_REPORT","REM",19,,
"213","V8_NEWYORK_NY_LIVE","COMPS","VW_RPT_VIDEO_IMAGING_BY_MBLU_REPORT","REM",19,,
"214","V8_NEWYORK_NY_LIVE","COMPS","V_ADDRESS","VAD",18,,
"215","V8_NEWYORK_NY_LIVE","COMPS","ZCONTOUR","LZC",6,3,"LZC_TABLE_ID, LZC_Z_INDEX"
"216","V8_NEWYORK_NY_LIVE","COMPS","ZONE","ZON",9,198,"ZON_CODE"
"217","V8_NEWYORK_NY_LIVE","MODELING","ACRECURV","ACC",9,1,"ACC_CURVE_ID, ACC_LND_CLASS, ACC_ACRES, ACC_WORKSPACE_ID"
"218","V8_NEWYORK_NY_LIVE","MODELING","ACREDISC","ACD",13,6,"ACD_LND_CLASS, ACD_ACREAGE, ACD_WORKSPACE_ID"
"219","V8_NEWYORK_NY_LIVE","MODELING","ALT_LAND_RATES","ALR",17,9,"ALR_TYPE, ALR_PROD, ALR_LST_ID, ALR_WORKSPACE_ID"
"220","V8_NEWYORK_NY_LIVE","MODELING","ASSDIST","ASD",36,18761,"ASD_CODE, ASD_MDL, ASD_WORKSPACE_ID"
"221","V8_NEWYORK_NY_LIVE","MODELING","BCAT_RATES","BCR",25,786,"BCR_SUB_CODE, BCR_CODE, BCR_WORKSPACE_ID"
"222","V8_NEWYORK_NY_LIVE","MODELING","BLOCKADJ","BLK",9,0,"BLK_WARD, BLK_PRECINCT, BLK_SUBDIV, BLK_WORKSPACE_ID"
"223","V8_NEWYORK_NY_LIVE","MODELING","BOI_CAPRATE_METHOD","BOI",18,0,"BOI_CODE, BOI_LINE_NUM, BOI_WORKSPACE_ID"
"224","V8_NEWYORK_NY_LIVE","MODELING","COMMNBHD","CNH",11,10361,"CNH_CODE, CNH_MDL, CNH_WORKSPACE_ID"
"225","V8_NEWYORK_NY_LIVE","MODELING","COSTMDL","CMD",9,26,"CMD_CODE, CMD_WORKSPACE_ID"
"226","V8_NEWYORK_NY_LIVE","MODELING","COSTRATE","CST",19,391,"CST_GROUP, CST_CLASS, CST_WORKSPACE_ID"
"227","V8_NEWYORK_NY_LIVE","MODELING","COSTVAR","RVR",25,1600,"RVR_CODE, RVR_SPSS_NAME, RVR_WORKSPACE_ID"
"228","V8_NEWYORK_NY_LIVE","MODELING","COSTVAR_DEP","CDV",11,18,"CDV_MODEL_NAME, CDV_VAR_NAME, CDV_DEP_VAR, CDV_WORKSPACE_ID"
"229","V8_NEWYORK_NY_LIVE","MODELING","DEPRDESC","DRD",14,3,"DRD_DPR_TABLE_ID, DRD_WORKSPACE_ID"
"230","V8_NEWYORK_NY_LIVE","MODELING","DEPREC","DPR",9,201,"DPR_TABLE_ID, DPR_AGE, DPR_WORKSPACE_ID"
"231","V8_NEWYORK_NY_LIVE","MODELING","DPRMATRIX","DPR",10,0,"DPR_MATRIX_UID, DPR_MATRIX_ID, DPR_NBHD_DESIRABILITY, DPR_CNDTN, DPR_WORKSPACE_ID"
"232","V8_NEWYORK_NY_LIVE","MODELING","EYB","EYB",9,7822,"EYB_MDL, EYB_CNDTN, EYB_AGE, EYB_WORKSPACE_ID"
"233","V8_NEWYORK_NY_LIVE","MODELING","FRONTFOOTCURV","FFC",9,0,"FFC_CURVE_ID, FFC_LND_CLASS, FFC_UNITS, FFC_WORKSPACE_ID"
"234","V8_NEWYORK_NY_LIVE","MODELING","HOMEDIST","HDS",12,0,"HDS_IS_FARM, HDS_CODE, HDS_WORKSPACE_ID"
"235","V8_NEWYORK_NY_LIVE","MODELING","INCADJCODES","IAC",7,1,"IAC_CODE, IAC_WORKSPACE_ID"
"236","V8_NEWYORK_NY_LIVE","MODELING","INCADJUST","IAD",12,1,"IAD_CODE, IAD_RATING, IAD_WORKSPACE_ID"
"237","V8_NEWYORK_NY_LIVE","MODELING","INCCAPADJ","ICA",9,1,"ICA_RATING, ICA_WORKSPACE_ID"
"238","V8_NEWYORK_NY_LIVE","MODELING","INCCAPCODES","ICC",18,1,"ICC_CODE, ICC_WORKSPACE_ID"
"239","V8_NEWYORK_NY_LIVE","MODELING","INCGIMADJ","IGA",8,5,"IGA_FACTOR, IGA_WORKSPACE_ID"
"240","V8_NEWYORK_NY_LIVE","MODELING","INCGIMCODES","IGC",8,1,"IGC_CODE, IGC_WORKSPACE_ID"
"241","V8_NEWYORK_NY_LIVE","MODELING","INCGRMADJ","IMA",8,5,"IMA_FACTOR, IMA_WORKSPACE_ID"
"242","V8_NEWYORK_NY_LIVE","MODELING","INCGRMCODES","IMC",8,1,"IMC_CODE, IMC_WORKSPACE_ID"
"243","V8_NEWYORK_NY_LIVE","MODELING","INCOME_AM_CURVE","IAC",14,2299979,"IAC_BLDG_CAT, IAC_BLDG_SUB_CAT, IAC_POINT_NAME, IAC_WORKSPACE_ID"
"244","V8_NEWYORK_NY_LIVE","MODELING","INCOME_LEASE_TYPES","ILT",9,2,"ILT_CODE, ILT_WORKSPACE_ID"
"245","V8_NEWYORK_NY_LIVE","MODELING","INCOME_LF_MKT_ADJ","ILM",13,3113,"ILM_CODE, ILM_TABLE_ID, ILM_WORKSPACE_ID"
"246","V8_NEWYORK_NY_LIVE","MODELING","INCOME_LF_MKT_TBLS","ILT",7,300,"ILT_TABLE_ID, ILT_WORKSPACE_ID"
"247","V8_NEWYORK_NY_LIVE","MODELING","INCOME_LF_PERCENTILES","ILP",9,1755,"ILP_BLDG_CAT, ILP_BLDG_SUB_CAT, ILP_PERCENTILE, ILP_WORKSPACE_ID"
"248","V8_NEWYORK_NY_LIVE","MODELING","INCRATE_E","ICR",12,0,"ICR_YEAR, ICR_GROUP, ICR_TYPE, ICR_REGION, ICR_TAI, ICR_UOM, ICR_WORKSPACE_ID"
"249","V8_NEWYORK_NY_LIVE","MODELING","INCSTYLEMAP","ISM",13,351,"ISM_CODE, ISM_RENT_CURVE, ISM_WORKSPACE_ID"
"250","V8_NEWYORK_NY_LIVE","MODELING","INCUSE","ICU",20,20,"ICU_CODE, ICU_RENT_CRV, ICU_WORKSPACE_ID"
"251","V8_NEWYORK_NY_LIVE","MODELING","LANDCURV","LCU",13,150,"LCU_CURVE_ID, LCU_LND_CLASS, LCU_UNITS, LCU_WORKSPACE_ID"
"252","V8_NEWYORK_NY_LIVE","MODELING","LANDGROUP","LGP",25,2071,"LGP_LND_CLASS, LGP_ASSNG_DIST, LGP_ASSNG_SUBDIST, LGP_ASSNG_LOT_TYPE, LGP_WORKSPACE_ID"
"253","V8_NEWYORK_NY_LIVE","MODELING","LANDSCLC","LSC",16,1,"LSC_CODE, LSC_LND_UNIT_TYPE, LSC_WORKSPACE_ID"
"254","V8_NEWYORK_NY_LIVE","MODELING","LANDSCLCDETAILS","LSD",13,0,"LSD_PID, LSD_LND_LINE_ID, LSD_SPEC_CODE, LSD_SID, LSD_WORKSPACE_ID"
"255","V8_NEWYORK_NY_LIVE","MODELING","LAND_DEPTH_CURVE","LDC",10,1,"LDC_CURVE_ID, LDC_FRONTAGE, LDC_DEPTH, LDC_WORKSPACE_ID"
"256","V8_NEWYORK_NY_LIVE","MODELING","LNDSIZADJ","LSZ",8,0,"LSZ_LND_CLASS, LSZ_RATIO, LSZ_WORKSPACE_ID"
"257","V8_NEWYORK_NY_LIVE","MODELING","OBXFTABL","OXT",39,206,"OXT_CODE, OXT_LINE_NUM, OXT_IS_OB, OXT_WORKSPACE_ID"
"258","V8_NEWYORK_NY_LIVE","MODELING","OCC","OCC",55,431,"OCC_CODE, OCC_WORKSPACE_ID"
"259","V8_NEWYORK_NY_LIVE","MODELING","PHASEIN","PHI",8,0,"PHI_YEAR, PHI_WORKSPACE_ID"
"260","V8_NEWYORK_NY_LIVE","MODELING","POINTS","PTS",9,547,"PTS_TYPE, PTS_CODE, PTS_MDL, PTS_WORKSPACE_ID"
"261","V8_NEWYORK_NY_LIVE","MODELING","PROPERTY_ADJUST","PRA",19,77,"PRA_TYPE, PRA_CODE, PRA_WORKSPACE_ID"
"262","V8_NEWYORK_NY_LIVE","MODELING","REGION","IRG",11,0,"IRG_TYPE, IRG_GROUP, IRG_ASSNG_DIST, IRG_REGION, IRG_WORKSPACE_ID"
"263","V8_NEWYORK_NY_LIVE","MODELING","REGMODEL","STC",8,0,"STC_CODE, STC_WORKSPACE_ID"
"264","V8_NEWYORK_NY_LIVE","MODELING","REGVAR","RVR",24,1628,"RVR_CODE, RVR_SPSS_NAME, RVR_WORKSPACE_ID"
"265","V8_NEWYORK_NY_LIVE","MODELING","SATREND","STD",10,562,"STD_ENDING_DATE, STD_CODE, STD_WORKSPACE_ID"
"266","V8_NEWYORK_NY_LIVE","MODELING","SITEIDX","SIX",14,30,"SIX_LND_CLASS, SIX_CODE, SIX_WORKSPACE_ID"
"267","V8_NEWYORK_NY_LIVE","MODELING","SIZADJ","ISZ",10,1264,"ISZ_TYPE, ISZ_SIZE, ISZ_WORKSPACE_ID"
"268","V8_NEWYORK_NY_LIVE","MODELING","SPCLCOND","CSC",12,7,"CSC_CODE, CSC_WORKSPACE_ID"
"269","V8_NEWYORK_NY_LIVE","MODELING","SPCLLUSE","SLU",12,0,"SLU_CODE, SLU_LAND_USE, SLU_WORKSPACE_ID"
"270","V8_NEWYORK_NY_LIVE","MODELING","SPSSGROUP","SSG",16,23,"SSG_CODE, SSG_WORKSPACE_ID"
"271","V8_NEWYORK_NY_LIVE","MODELING","STATGROUP","STG",16,96,"STG_CODE, STG_WORKSPACE_ID"
"272","V8_NEWYORK_NY_LIVE","MODELING","STYLE","STY",33,156,"STY_CODE, STY_WORKSPACE_ID"
"273","V8_NEWYORK_NY_LIVE","MODELING","TAXCLASSCONFIG","STY",31,220,"STY_TAX_BLDG_CLASS, STY_WORKSPACE_ID"
"274","V8_NEWYORK_NY_LIVE","MODELING","TAXCLASSSPCLASS","STY",9,36,"STY_TAX_CODE, STY_TAX_TTL_UNITS, STY_WORKSPACE_ID"
"275","V8_NEWYORK_NY_LIVE","MODELING","TAX_CLASS","TCL",11,13,"TCL_CODE, TCL_WORKSPACE_ID"
"276","V8_NEWYORK_NY_LIVE","MODELING","ZCONTOUR","LZC",8,3,"LZC_TABLE_ID, LZC_Z_INDEX, LZC_WORKSPACE_ID"
"277","V8_NEWYORK_NY_LIVE","MODELING","ZONE","ZON",11,198,"ZON_CODE, ZON_WORKSPACE_ID"
"278","V8_NEWYORK_NY_LIVE","PERS_PROP","CLJOB","CLJ",19,0,"CLJ_JOB_ID"
"279","V8_NEWYORK_NY_LIVE","PERS_PROP","DELPROP","PPA",65,0,"PPA_PROPID"
"280","V8_NEWYORK_NY_LIVE","PERS_PROP","LEASEOWNERRELATIONSHIP_VIEW","OWN",8,,
"281","V8_NEWYORK_NY_LIVE","PERS_PROP","MUNICIP","MNC",37,,
"282","V8_NEWYORK_NY_LIVE","PERS_PROP","PERSP_OWNERSHIP","ROW",15,0,"ROW_PROPID, ROW_OWN_ID, ROW_FISCAL_YEAR, ROW_MAD_ID"
"283","V8_NEWYORK_NY_LIVE","PERS_PROP","PROPACCT","PPA",203,0,"PPA_PROPID, PPA_YEAR_FILED"
"284","V8_NEWYORK_NY_LIVE","PERS_PROP","PROPDEPR","PDP",9,0,"PDP_DPR_TABLE_ID"
"285","V8_NEWYORK_NY_LIVE","PERS_PROP","PROPDEPRDESC","PDP",10,0,"PDP_DPR_TABLE_ID, PDP_FISCAL_YEAR"
"286","V8_NEWYORK_NY_LIVE","PERS_PROP","PROPDEPREC","PPR",8,0,"PPR_TABLE_ID, PPR_FISCAL_YEAR, PPR_AGE"
"287","V8_NEWYORK_NY_LIVE","PERS_PROP","PROPDOCUMENTS","DOC",13,0,"DOC_KEY, DOC_LINE_NUM, DOC_KEY_TYPE"
"288","V8_NEWYORK_NY_LIVE","PERS_PROP","PROPGROUP","PTG",12,0,"PTG_CODE, PTG_FISCAL_YEAR"
"289","V8_NEWYORK_NY_LIVE","PERS_PROP","PROPHIST","PPH",14,0,"PPH_PROPID, PPH_SAVE_NUM"
"290","V8_NEWYORK_NY_LIVE","PERS_PROP","PROPITEM","PPI",79,0,"PPI_PROPID, PPI_KEY, PPI_FISCAL_YEAR"
"291","V8_NEWYORK_NY_LIVE","PERS_PROP","PROPOVRADJ","POA",13,0,"POA_PROPID, POA_CODE, POA_FISCAL_YEAR"
"292","V8_NEWYORK_NY_LIVE","PERS_PROP","PROPOWNER_SUPPLEMENTAL","OWS",34,0,"OWS_OWN_ID"
"293","V8_NEWYORK_NY_LIVE","PERS_PROP","PROPTYPE","PTC",14,0,"PTC_CODE, PTC_FISCAL_YEAR"
"294","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_ADDRESS","ADR",27,0,"ADR_PROPID, ADR_LINE_NUM"
"295","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_AHDATE","AHD",31,0,"AHD_SAVE_ID, AHD_PROP_ID"
"296","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_AHDATE_EXEMPTIONS","AHE",11,0,"AHE_PROPID, AHE_EXEMPTION_ID, AHE_SAVE_ID"
"297","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_AHTAXAUTH","AHT",16,0,"AHT_SAVE_ID, AHT_PROP_ID, AHT_TAX_AUTHORITY_ID"
"298","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_DOCUMENTS","DOC",13,0,"DOC_KEY, DOC_KEY_TYPE, DOC_LINE_NUM"
"299","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_EXEMPTION","EXP",27,0,"EXP_PROPID, EXP_EXEMPTION_ID, EXP_PROP_EXEMPTION_ID, EXP_OWNER_ID"
"300","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_EXEMPTION_TAX_AUTHORITY","EXT",11,0,"EXT_PROPID, EXT_PROP_EXEMPTION_ID, EXT_TAX_AUTHORITY_ID"
"301","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_EXEMPTS","EXE",25,0,"EXE_PROPID, EXE_LINE_NUM"
"302","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_FILE_DATA","FID",15,0,"FID_ID"
"303","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_LEASE_PROVISIONS","PLP",28,0,"PLP_PROPID, PLP_LINE_NUM"
"304","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_LEASE_RELATION","PLR",8,0,"PLR_ID"
"305","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_NOTES","NOT",12,0,"NOT_PROPID, NOT_LINE_NUM"
"306","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_NOTICEHIST","NOH",17,0,"NOH_PROPID, NOH_LINE_NUM"
"307","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_PENALTY","PEN",13,0,"PEN_SEQ_ID"
"308","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_PENALTYDEF","PPD",10,0,"PPD_CODE, PPD_FISCAL_YEAR"
"309","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_REIMAGES","RIM",20,0,"RIM_PROPID, RIM_ID"
"310","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_TENANCY_GROUP","TEN",11,0,"TEN_GROUP_NUM, TEN_GROUP_NAME, TEN_FISCAL_YEAR, TEN_PROPID"
"311","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_USRAUDIT","AUD",15,0,"AUD_ID"
"312","V8_NEWYORK_NY_LIVE","PERS_PROP","PROP_VISITHST","PVH",16,0,"PVH_PROPID, PVH_LINE_NUM"
"313","V8_NEWYORK_NY_LIVE","PERS_PROP","REALCFG","REX",160,,
"314","V8_NEWYORK_NY_LIVE","PERS_PROP","REPORTS","REP",12,0,"REP_DEL_ACC, REP_DEPR_CODES"
"315","V8_NEWYORK_NY_LIVE","PERS_PROP","STATEBUS","SBC",9,0,"SBC_CODE, SBC_FISCAL_YEAR"
"316","V8_NEWYORK_NY_LIVE","PERS_PROP","STATEPRP","SPC",9,0,"SPC_CODE, SPC_FISCAL_YEAR"
"317","V8_NEWYORK_NY_LIVE","PERS_PROP","VW_RPT_PERSONALPROPERTYTOTALSBYITEM_REPORT","ppi",5,,
"318","V8_NEWYORK_NY_LIVE","PERS_PROP","VW_RPT_PERSONAL_PROPERTY_BY_ACCOUNT","PPA",6,,
"319","V8_NEWYORK_NY_LIVE","PERS_PROP","VW_RPT_PERSONAL_PROPERTY_BY_BUSINESS","PPA",6,,
"320","V8_NEWYORK_NY_LIVE","PERS_PROP","VW_RPT_SPECIAL_CONDITION_REPORTS","REM",15,,
"321","V8_NEWYORK_NY_LIVE","PERS_PROP","calcparam","cal",5,,
"322","V8_NEWYORK_NY_LIVE","REAL_PROP","ABATEMENT","ABT",68,4357618,"ABT_PID, ABT_LINE_NUM"
"323","V8_NEWYORK_NY_LIVE","REAL_PROP","ACRECURV","ACC",7,1,"ACC_CURVE_ID, ACC_LND_CLASS, ACC_ACRES"
"324","V8_NEWYORK_NY_LIVE","REAL_PROP","ACREDISC","ACD",11,6,"ACD_LND_CLASS, ACD_ACREAGE"
"325","V8_NEWYORK_NY_LIVE","REAL_PROP","ADDRESS","ADR",32,1224442,"ADR_PID, ADR_LINE_NUM"
"326","V8_NEWYORK_NY_LIVE","REAL_PROP","AHCODE","AHC",14,150,"AHC_CODE"
"327","V8_NEWYORK_NY_LIVE","REAL_PROP","AHDATE","AHD",103,43178718,"AHD_PID, AHD_SAVE_NUM"
"328","V8_NEWYORK_NY_LIVE","REAL_PROP","AHTAXAUTH","AHT",14,0,"AHT_SAVE_ID, AHT_PID, AHT_TAX_AUTHORITY_ID"
"329","V8_NEWYORK_NY_LIVE","REAL_PROP","AHTAXAUTHLINE","ATL",44,0,"ATL_SAVE_ID, ATL_PID, ATL_TAX_AUTHORITY_ID, ATL_IS_HOMESTEAD"
"330","V8_NEWYORK_NY_LIVE","REAL_PROP","ALT_APP_HIST","AAH",10,0,"AAH_PID, AAH_LINE_NUM"
"331","V8_NEWYORK_NY_LIVE","REAL_PROP","ALT_LAND_CAT","ALC",6,3,"ALC_CAT"
"332","V8_NEWYORK_NY_LIVE","REAL_PROP","ALT_LAND_RATES","ALR",9,9,"ALR_TYPE, ALR_PROD"
"333","V8_NEWYORK_NY_LIVE","REAL_PROP","ALT_LAND_SOIL_TYPE","ALS",7,0,"ALS_SOIL_TYPE"
"334","V8_NEWYORK_NY_LIVE","REAL_PROP","ALT_LAND_TYPE","ALT",5,3,"ALT_TYPE"
"335","V8_NEWYORK_NY_LIVE","REAL_PROP","AMORT_EXEMPT","AME",16,0,"AME_EXEMPTION_TYPE, AME_TYPE"
"336","V8_NEWYORK_NY_LIVE","REAL_PROP","AREACODE","SAT",19,1021,"SAT_MDL, SAT_AREA_TYPE"
"337","V8_NEWYORK_NY_LIVE","REAL_PROP","ASSDETAIL","ASD",21,0,"ASD_SAVE_ID, ASD_DETAIL_ID"
"338","V8_NEWYORK_NY_LIVE","REAL_PROP","ASSDIST","ASD",34,18761,"ASD_CODE, ASD_MDL"
"339","V8_NEWYORK_NY_LIVE","REAL_PROP","ASSDIST_ORIG","ASD",32,18761,
"340","V8_NEWYORK_NY_LIVE","REAL_PROP","ASSHIST","ASH",29,93652550,"ASH_PID, ASH_SAVE_NUM, ASH_CODE, ASH_TYPE"
"341","V8_NEWYORK_NY_LIVE","REAL_PROP","BCAT_RATES","BCR",23,786,"BCR_SUB_CODE, BCR_CODE"
"342","V8_NEWYORK_NY_LIVE","REAL_PROP","BLDG","BLD",31,1219109,"BLD_PID, BLD_BID"
"343","V8_NEWYORK_NY_LIVE","REAL_PROP","BLDGPERM","BPE",36,137576,"BPE_PID, BPE_BID, BPE_LINE_NUM, BPE_FISCAL_YR"
"344","V8_NEWYORK_NY_LIVE","REAL_PROP","BLOCKADJ","BLK",7,0,"BLK_WARD, BLK_PRECINCT, BLK_SUBDIV"
"345","V8_NEWYORK_NY_LIVE","REAL_PROP","BOI_CAPRATE_METHOD","BOI",16,0,"BOI_CODE, BOI_LINE_NUM"
"346","V8_NEWYORK_NY_LIVE","REAL_PROP","BUILDINGGROUP","BGP",7,0,"BGP_PID, BGP_GROUP_ID, BGP_GROUP_NAME"
"347","V8_NEWYORK_NY_LIVE","REAL_PROP","BUILDING_CATEGORY","BCT",6,174,"BCT_CODE"
"348","V8_NEWYORK_NY_LIVE","REAL_PROP","CALCINV","CIN",7,27580519,"CIN_JOB_ID, CIN_PID"
"349","V8_NEWYORK_NY_LIVE","REAL_PROP","CALCPARAM","CAL",5,8141,"CAL_JOB_ID, CAL_PARAM"
"350","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_BLDG_CONSTR","BLD",66,,
"351","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_CONDO_LINKS",,9,,
"352","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_CONSTR_CDMDEP","CNS",89,,
"353","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_CONSTR_CDUDEP","CNS",118,,
"354","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_CONSTR_COMDEP","CNS",97,,
"355","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_CONSTR_RESDEP","CNS",117,,
"356","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_GIS_LINKS",,6,,
"357","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_NEIGHBOR","cc",1,,
"358","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_OBXF_IS_OB","OXF",52,,
"359","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_OBXF_IS_XF_CDM","OXF",52,,
"360","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_OBXF_IS_XF_CDU","OXF",52,,
"361","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_OBXF_IS_XF_COM","OXF",52,,
"362","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_OBXF_IS_XF_RES","OXF",52,,
"363","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_OVRADJ_BID","OVR",14,,
"364","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_OVRADJ_PID","OVR",14,,
"365","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_PARCEL","PRC",256,,
"366","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_REALMAST","REM",47,,
"367","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_SALEHIST","REM",6,,
"368","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_SUBAREA_CDM","SUB",16,,
"369","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_SUBAREA_CDU","SUB",16,,
"370","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_SUBAREA_COM","SUB",16,,
"371","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_SUBAREA_RES","SUB",16,,
"372","V8_NEWYORK_NY_LIVE","REAL_PROP","CCV_VACANT_DEP","CNS",28,,
"373","V8_NEWYORK_NY_LIVE","REAL_PROP","CHG_DETAIL","CHD",16,77554,"CHD_PID, CHD_BID, CHD_LINE_NUM"
"374","V8_NEWYORK_NY_LIVE","REAL_PROP","CLJOB","CLJ",19,5250,"CLJ_JOB_ID"
"375","V8_NEWYORK_NY_LIVE","REAL_PROP","COMMNBHD","CNH",9,10361,"CNH_CODE, CNH_MDL"
"376","V8_NEWYORK_NY_LIVE","REAL_PROP","CONDO","OCC",13,15082,"OCC_CODE"
"377","V8_NEWYORK_NY_LIVE","REAL_PROP","CONDO_ADJUST","CDA",14,2,"CDA_TYPE, CDA_CONDO_CMPLX, CDA_CODE"
"378","V8_NEWYORK_NY_LIVE","REAL_PROP","CONDO_MAPPING","CNM",15,96,"CNM_UID"
"379","V8_NEWYORK_NY_LIVE","REAL_PROP","CONDO_USETYPE","CUT",8,15,"CUT_UID"
"380","V8_NEWYORK_NY_LIVE","REAL_PROP","CONSTR","CNS",62,1236648,"CNS_PID, CNS_BID_IDENT"
"381","V8_NEWYORK_NY_LIVE","REAL_PROP","CONSTRCDM","CNS",72,34092,"CNS_PID, CNS_BID_IDENT, CNS_SECT_IDENT"
"382","V8_NEWYORK_NY_LIVE","REAL_PROP","CONSTRCDU","CNS",157,300366,"CNS_PID, CNS_BID_IDENT, CNS_SECT_IDENT"
"383","V8_NEWYORK_NY_LIVE","REAL_PROP","CONSTRCOM","CNS",136,170146,"CNS_PID, CNS_BID_IDENT, CNS_SECT_IDENT"
"384","V8_NEWYORK_NY_LIVE","REAL_PROP","CONSTRDEP","CNS",37,1240158,"CNS_PID, CNS_BID_IDENT, CNS_SECT_IDENT"
"385","V8_NEWYORK_NY_LIVE","REAL_PROP","CONSTRRES","CNS",137,695924,"CNS_PID, CNS_BID_IDENT, CNS_SECT_IDENT"
"386","V8_NEWYORK_NY_LIVE","REAL_PROP","CONSTRSECTION","CNS",484,0,"CNS_PID, CNS_BID_IDENT, CNS_SECT_IDENT"
"387","V8_NEWYORK_NY_LIVE","REAL_PROP","COPYBOOK","COPYBOOK",4,208,
"388","V8_NEWYORK_NY_LIVE","REAL_PROP","COSTMDL","CMD",7,26,"CMD_CODE"
"389","V8_NEWYORK_NY_LIVE","REAL_PROP","COSTMODEL_OUTLIERS","CVR",12,14,
"390","V8_NEWYORK_NY_LIVE","REAL_PROP","COSTRATE","CST",16,391,"CST_GROUP, CST_CLASS"
"391","V8_NEWYORK_NY_LIVE","REAL_PROP","COSTVAR","RVR",23,1600,"RVR_CODE, RVR_SPSS_NAME"
"392","V8_NEWYORK_NY_LIVE","REAL_PROP","COSTVAR_DEP","CDV",9,18,"CDV_MODEL_NAME, CDV_VAR_NAME, CDV_DEP_VAR"
"393","V8_NEWYORK_NY_LIVE","REAL_PROP","CO_BATCH","COB",18,0,"COB_SEQ"
"394","V8_NEWYORK_NY_LIVE","REAL_PROP","CO_DETAIL","COD",6,0,"COD_PID, COD_SEQ"
"395","V8_NEWYORK_NY_LIVE","REAL_PROP","CO_SALES","COS",5,0,"COS_PID, COS_SEQ"
"396","V8_NEWYORK_NY_LIVE","REAL_PROP","CRCONTRL","CRC",14,439,"CRC_CODE, CRC_TYPE"
"397","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_AAA","CRD",12,50634,
"398","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_APT","CRD",21,34266,
"399","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_BXD","CRD",47,4374,
"400","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_BXN","CRD",50,4374,
"401","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_BXP","CRD",48,4375,
"402","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_C12","CRD",54,5905,
"403","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_C22","CRD",48,3156,
"404","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_C27","CRD",61,3715,
"405","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_C32","CRD",48,4002,
"406","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_C37","CRD",60,3919,
"407","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_C42","CRD",48,1940,
"408","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_C47","CRD",62,2244,
"409","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_C52","CRD",48,113,
"410","V8_NEWYORK_NY_LIVE","REAL_PROP","CRDATA_C57","CRD",62,151,
